,,,,-schc,-schc,-schc,,-schc,-schc,-schc
,,,,,-min-rules,-peer-based,,,-min-rules,-peer-based
,,,,,,,_b64,_b64,_b64,_b64
setup,protocol,formats,,,,,,,,
d2,coap,json-dns_message,94.51761100793749,,,,95.27582144491156,,,
d2,coap,cbor-dns_message,99.99787299210394,,,,95.21136474647759,,,
d2,coap,cbor-dns_cbor,99.99744755071156,,,,92.87240509839634,,,
d2,coap,json-dns_cbor,99.99914918960309,,,,99.21189810419932,,,
d2,oscore_base,json-dns_message,92.89829924348017,91.13184800521867,92.42601008547972,85.4273306396674,93.88769942106947,95.57996915461156,87.3507076588831,81.73966380292042
d2,oscore_base,cbor-dns_message,93.25056780953436,93.2865286349345,91.14272584149936,87.64663583595927,86.0271322504162,96.69908880879736,88.72451979119302,85.00509347884508
d2,oscore_base,cbor-dns_cbor,96.02076480442483,92.07247746405835,90.38743160763192,89.5742320534256,77.4057202151414,95.71356980922208,83.20593947779311,68.75953544547926
d2,oscore_base,json-dns_cbor,91.44047021020292,91.70060001645017,91.16937486345566,84.26513766698918,83.68059972766281,99.09062226948024,80.87754325299716,69.9210349767234
d2,oscore,json-dns_message,92.2482799916691,92.28904882154809,91.37424121849345,76.21548832073074,95.45717218057548,99.10321020262131,92.4882791282011,86.38510551264181
d2,oscore,cbor-dns_message,92.95578113467865,91.61401872718781,91.40175016265445,76.96639491947039,95.49369551141578,99.10097222108743,92.11979465654879,86.12581696897014
d2,oscore,cbor-dns_cbor,92.99103350510019,91.22964997063141,89.64860800346447,82.17446173731702,84.91648584476745,99.20708754083914,85.24735421692385,70.74537608949016
d2,oscore,json-dns_cbor,92.29592613393557,91.5932799285234,90.05990977005582,81.71838264843223,86.43099926917995,99.40959137978793,84.45940905372662,71.31399688868518
d2,coaps,json-dns_message,97.23873913822432,91.09864278727426,88.77647076202663,82.3185037954552,90.06216341834352,96.19890236406216,91.93712548183551,86.47887292011049
d2,coaps,cbor-dns_message,97.9504176053793,90.9830943929295,89.91554780955609,80.59494228397577,92.41139770765064,95.54079319796436,88.70436344541085,86.47328432515434
d2,coaps,cbor-dns_cbor,96.67810150338865,94.92000112378489,83.47007613599315,76.11819802984002,90.46519576597622,99.20847290842077,89.20183262540311,73.03535043684025
d2,coaps,json-dns_cbor,97.96571871086314,93.70061719784456,83.60427338210314,77.40305448199629,84.5923563307786,99.37669426977665,91.09472833610816,75.74570748962127
d2,https,json-dns_message,99.99978729740077,,,,,,,
d2,https,cbor-dns_message,99.99978730192491,,,,,,,
d2,https,cbor-dns_cbor,100.0,,,,,,,
d2,https,json-dns_cbor,100.0,,,,,,,
p2,coap,json-dns_message,97.81818955249277,,,,96.6509917342368,,,
p2,coap,cbor-dns_message,99.99744758690548,,,,92.69739125072931,,,
p2,coap,cbor-dns_cbor,99.99659672221692,,,,95.83829056924114,,,
p2,coap,json-dns_cbor,99.99914920769928,,,,98.46737937204232,,,
p2,oscore_base,json-dns_message,91.48181587491607,91.58389213322295,89.60106906222049,91.58389213322295,88.82285881256028,89.66643571627777,87.43543424995727,89.66643571627777
p2,oscore_base,cbor-dns_message,92.3385164544914,89.36802967377245,87.88911527257751,89.36802967377245,89.31347202388228,88.34835415737604,83.16013621250428,88.34835415737604
p2,oscore_base,cbor-dns_cbor,89.603531746965,89.80349857714154,89.93001199975421,89.80349857714154,71.57279454990156,80.86374924365288,72.75654113947911,80.86374924365288
p2,oscore_base,json-dns_cbor,92.166182072455,89.85852929735663,84.58100930853355,89.85852929735663,76.88353167009157,78.08405608158921,70.47246804214771,78.08405608158921
p2,oscore,json-dns_message,87.43653327639841,75.40563450354377,75.40563450354377,75.40563450354377,87.73513895544149,86.00646240082685,86.00646240082685,86.00646240082685
p2,oscore,cbor-dns_message,88.06134842401775,75.53510314871191,75.53510314871191,75.53510314871191,87.44826255120032,86.12422883224043,86.12422883224043,86.12422883224043
p2,oscore,cbor-dns_cbor,84.80436352422372,79.52292415350722,79.52292415350722,79.52292415350722,76.32519379120117,73.38569752813427,73.38569752813427,73.38569752813427
p2,oscore,json-dns_cbor,84.22326888862919,79.83968936649894,79.83968936649894,79.83968936649894,75.38000399013629,71.53988490464131,71.53988490464131,71.53988490464131
p2,coaps,json-dns_message,86.96997657390494,79.60448182753962,79.60448182753962,79.60448182753962,84.78365052530542,86.10674126631739,86.10674126631739,86.10674126631739
p2,coaps,cbor-dns_message,87.83301391389149,79.94311285851872,79.94311285851872,79.94311285851872,88.73537721933778,88.07973723712955,88.07973723712955,88.07973723712955
