,,,,-schc,-schc,-schc,,-schc,-schc,-schc
,,,,,-min-rules,-peer-based,,,-min-rules,-peer-based
,,,,,,,_b64,_b64,_b64,_b64
setup,protocol,formats,,,,,,,,
d2,coap,json-dns_message,100.0,,,,100.0,,,
d2,coap,cbor-dns_message,100.0,,,,100.0,,,
d2,coap,cbor-dns_cbor,100.0,,,,100.0,,,
d2,coap,json-dns_cbor,100.0,,,,100.0,,,
d2,oscore_base,json-dns_message,100.0,91.52671175621248,90.26065181925105,90.044531662767,100.0,100.0,99.98922104052889,86.57529305680794
d2,oscore_base,cbor-dns_message,100.0,91.8888344206041,91.59847873689063,90.78907435508346,100.0,100.0,99.96044303797468,85.79213280404187
d2,oscore_base,cbor-dns_cbor,100.0,94.91495393338059,94.89128047441248,94.74803882462439,100.0,100.0,100.0,69.19492841611837
d2,oscore_base,json-dns_cbor,100.0,94.88173192569825,94.9179600886918,93.8790131195988,100.0,100.0,100.0,69.21744958945428
d2,oscore,json-dns_message,100.0,91.42748526896027,90.65183671925246,69.16265933898175,100.0,100.0,99.99819262954328,81.15693319747591
d2,oscore,cbor-dns_message,100.0,92.50245635250548,91.32660743863876,71.61449440333902,100.0,100.0,99.99279824277124,81.0526504105766
d2,oscore,cbor-dns_cbor,100.0,94.97211649110383,94.5585489463857,70.61721877612072,100.0,100.0,99.98576269255959,60.046137399426094
d2,oscore,json-dns_cbor,100.0,94.53633644202006,94.47227191413238,69.86562597010953,100.0,100.0,99.9972192096994,59.89092434624528
d2,coaps,json-dns_message,100.0,89.53252032520325,88.41595606301489,68.50393700787401,100.0,99.84039581837044,99.84238772619356,84.82538169833423
d2,coaps,cbor-dns_message,100.0,89.86969619977496,90.24959597773389,71.51215612167024,100.0,99.8447946513849,99.85866990465195,82.38206464235091
d2,coaps,cbor-dns_cbor,100.0,94.62895692786715,93.5765335204104,68.30024813895783,100.0,99.98848257990211,99.98562598821331,55.412570576939615
d2,coaps,json-dns_cbor,100.0,93.33568250891953,93.27705495844393,66.27545123143949,100.0,100.0,99.9855612348032,78.4354810546534
d2,https,json-dns_message,100.0,,,,,,,
d2,https,cbor-dns_message,100.0,,,,,,,
d2,https,cbor-dns_cbor,100.0,,,,,,,
d2,https,json-dns_cbor,100.0,,,,,,,
p2,coap,json-dns_message,100.0,,,,,,,
p2,coap,cbor-dns_message,100.0,,,,100.0,,,
p2,coap,cbor-dns_cbor,100.0,,,,100.0,,,
p2,coap,json-dns_cbor,99.99503204332059,,,,100.0,,,
p2,oscore_base,json-dns_message,96.42030626815698,90.91952264381885,90.80446715881129,90.91952264381885,91.42868506880917,91.62600816489098,90.92433954352124,91.62600816489098
p2,oscore_base,cbor-dns_message,97.95858133700625,91.55369383092156,90.91462486683915,91.55369383092156,91.34733000461208,91.53551511302518,90.75924672532548,91.53551511302518
p2,oscore_base,cbor-dns_cbor,94.36160758368717,95.22526164488164,94.75129556628428,95.22526164488164,71.70520560428295,70.98809286993094,70.57351644914556,70.98809286993094
p2,oscore_base,json-dns_cbor,95.30653266331657,94.47374252160425,93.6153196783223,94.47374252160425,70.69167308954925,70.5559211467483,69.90904134745057,70.5559211467483
p2,oscore,json-dns_message,80.15610927649355,68.13984405878337,68.13984405878337,68.13984405878337,78.33201751238067,77.95395503000987,77.95395503000987,77.95395503000987
p2,oscore,cbor-dns_message,80.07389285535973,69.35811171633024,69.35811171633024,69.35811171633024,77.7118889210298,77.55335502091303,77.55335502091303,77.55335502091303
p2,oscore,cbor-dns_cbor,77.9069192343835,69.98811672021478,69.98811672021478,69.98811672021478,,59.19716447720048,59.19716447720048,59.19716447720048
p2,oscore,json-dns_cbor,76.8238411920596,68.5839544059623,68.5839544059623,68.5839544059623,,57.46159883394999,57.46159883394999,57.46159883394999
p2,coaps,json-dns_message,78.91293407146452,70.76289553532726,70.76289553532726,70.76289553532726,81.79892064761142,76.87154381305373,76.87154381305373,76.87154381305373
p2,coaps,cbor-dns_message,79.82815466080527,81.22837370242215,81.22837370242215,81.22837370242215,81.97492475433036,77.46875619916683,77.46875619916683,77.46875619916683
p2,coaps,cbor-dns_cbor,78.32976231999601,78.96536606751425,78.96536606751425,78.96536606751425,60.86402594394256,55.596200198497094,55.596200198497094,55.596200198497094
p2,coaps,json-dns_cbor,76.02286401925392,88.693267274175,88.693267274175,88.693267274175,60.13190811917216,53.57920638063184,53.57920638063184,53.57920638063184
p2,https,json-dns_message,99.2263723267961,,,,,,,
p2,https,cbor-dns_message,98.51820596192509,,,,,,,
