,,,,-schc,-schc,-schc,,-schc,-schc,-schc
,,,,,-min-rules,-peer-based,,,-min-rules,-peer-based
,,,,,,,_b64,_b64,_b64,_b64
setup,protocol,formats,,,,,,,,
d2,coap,json-dns_message,100.0,,,,100.0,,,
d2,coap,cbor-dns_message,100.0,,,,100.0,,,
d2,coap,cbor-dns_cbor,100.0,,,,100.0,,,
d2,coap,json-dns_cbor,100.0,,,,100.0,,,
d2,oscore_base,json-dns_message,99.99497361146017,92.7237245609144,89.95207793228062,86.53336915224315,100.0,100.0,90.82199280463007,81.41084467142801
d2,oscore_base,cbor-dns_message,100.0,92.61229763623926,92.64683330777488,86.92511078836628,100.0,100.0,86.1800084624529,81.53979716664693
d2,oscore_base,cbor-dns_cbor,100.0,95.76615665677095,95.55948655145825,93.44614809274495,100.0,100.0,71.47697685201699,60.1459654866653
d2,oscore_base,json-dns_cbor,99.99012638230647,95.42283003070054,95.02254117214095,91.93073843630927,100.0,100.0,94.12259615384615,62.639268797117886
d2,oscore,json-dns_message,100.0,92.07666469077257,88.56912628064924,75.0805270863836,100.0,100.0,98.88197409363919,82.80023663971603
d2,oscore,cbor-dns_message,100.0,93.56959347136164,89.92259656732602,78.48525240097064,100.0,100.0,98.07143631044819,82.52707723153736
d2,oscore,cbor-dns_cbor,100.0,95.6462212486309,92.46067618875429,77.7206104889965,100.0,100.0,98.28161066940241,60.68657019892236
d2,oscore,json-dns_cbor,100.0,95.55241953839851,92.62493713136116,76.94269756805488,100.0,100.0,99.30896121266161,61.4303789039089
d2,coaps,json-dns_message,100.0,91.21844951923077,90.66891100702577,75.98653198653199,100.0,99.9221261556279,99.93010763424327,88.72070905338137
d2,coaps,cbor-dns_message,100.0,91.45548006757971,91.98432490203064,79.69038442853903,100.0,99.92034728583377,99.9223030182289,85.99393495764927
d2,coaps,cbor-dns_cbor,100.0,95.36801747581472,95.29695097014587,74.66932415292625,100.0,99.99424062661983,99.98849979874647,60.97511219910241
d2,coaps,json-dns_cbor,100.0,94.89927924598041,94.78569478569479,75.71053876252311,100.0,100.0,99.98844731977819,83.85558022863722
d2,https,json-dns_message,100.0,,,,,,,
d2,https,cbor-dns_message,100.0,,,,,,,
d2,https,cbor-dns_cbor,100.0,,,,,,,
d2,https,json-dns_cbor,100.0,,,,,,,
p2,coap,json-dns_message,100.0,,,,,,,
p2,coap,cbor-dns_message,100.0,,,,100.0,,,
p2,coap,cbor-dns_cbor,100.0,,,,99.95349107610024,,,
p2,coap,json-dns_cbor,100.0,,,,99.93672706356054,,,
p2,oscore_base,json-dns_message,91.89114898295767,86.67976424361493,89.43596856218215,86.67976424361493,93.18545204315004,92.87779026818693,88.75279318050153,92.87779026818693
p2,oscore_base,cbor-dns_message,92.7433628318584,88.65728806069087,88.53423549312348,88.65728806069087,92.62792360330916,91.3201184244064,86.57294385049246,91.3201184244064
p2,oscore_base,cbor-dns_cbor,90.22145265652055,85.53413472442732,86.19801251380198,85.53413472442732,76.69311559608863,76.38250909741693,66.84021908174995,76.38250909741693
p2,oscore_base,json-dns_cbor,89.33000185082362,88.43790727983615,88.71628301087418,88.43790727983615,76.96059555897831,77.00557440620456,66.98943061711559,77.00557440620456
p2,oscore,json-dns_message,86.71303241056411,75.71732199787459,75.71732199787459,75.71732199787459,83.66402721138196,80.77374862642569,80.77374862642569,80.77374862642569
p2,oscore,cbor-dns_message,86.40516340166357,77.21622815319579,77.21622815319579,77.21622815319579,83.0101789075492,80.53270513137147,80.53270513137147,80.53270513137147
p2,oscore,cbor-dns_cbor,85.88240619200653,76.90939806170535,76.90939806170535,76.90939806170535,,61.577316810344826,61.577316810344826,61.577316810344826
p2,oscore,json-dns_cbor,84.38502190704187,76.20292887029288,76.20292887029288,76.20292887029288,,62.10115693661854,62.10115693661854,62.10115693661854
p2,coaps,json-dns_message,86.51346854341863,76.45894832452072,76.45894832452072,76.45894832452072,81.56470913471033,80.49943999668146,80.49943999668146,80.49943999668146
p2,coaps,cbor-dns_message,86.3073195263567,77.91496062992125,77.91496062992125,77.91496062992125,82.01655977602606,81.03839333580765,81.03839333580765,81.03839333580765
p2,coaps,cbor-dns_cbor,84.45463125252797,76.14743930533405,76.14743930533405,76.14743930533405,68.98654938846265,60.40872402541645,60.40872402541645,60.40872402541645
p2,coaps,json-dns_cbor,83.93856624725741,79.44614278007552,79.44614278007552,79.44614278007552,68.97604435998879,61.54502774221085,61.54502774221085,61.54502774221085
p2,https,json-dns_message,71.51600991451262,,,,,,,
