,,,,-schc,-schc,-schc,,-schc,-schc,-schc
,,,,,-min-rules,-peer-based,,,-min-rules,-peer-based
,,,,,,,_b64,_b64,_b64,_b64
setup,protocol,formats,,,,,,,,
d2,coap,json-dns_message,100.0,,,,100.0,,,
d2,coap,cbor-dns_message,99.99012052953961,,,,100.0,,,
d2,coap,cbor-dns_cbor,100.0,,,,100.0,,,
d2,coap,json-dns_cbor,100.0,,,,100.0,,,
d2,oscore_base,json-dns_message,100.0,93.10960925969083,84.54871955028108,77.31516337900919,100.0,100.0,95.7437358895592,85.10831068281031
d2,oscore_base,cbor-dns_message,100.0,91.84733514001807,89.67412642324302,74.40373184861937,100.0,100.0,94.92370998871125,84.76078685339593
d2,oscore_base,cbor-dns_cbor,100.0,95.9669361431556,92.08936092290789,89.75375035380696,100.0,100.0,90.52423216908242,72.67564615944667
d2,oscore_base,json-dns_cbor,100.0,95.75497535146978,90.09801227443437,87.14487966021707,100.0,100.0,99.58995386981036,75.27871682370711
d2,oscore,json-dns_message,100.0,92.74093585373411,85.92867641370773,71.14996637525218,100.0,100.0,98.47124571840634,88.14337494965767
d2,oscore,cbor-dns_message,100.0,93.55851715686273,85.86201574317023,72.50955039670879,100.0,100.0,98.29799509591808,86.99245133094954
d2,oscore,cbor-dns_cbor,100.0,95.92792792792793,86.78506375227687,73.950091296409,100.0,100.0,98.3504688735736,73.89410439354111
d2,oscore,json-dns_cbor,100.0,95.7726209749955,87.64096875577741,74.34971098265896,100.0,100.0,98.52517187846529,73.83836159436248
d2,coaps,json-dns_message,100.0,93.4761441090555,91.15531415149735,71.90402476780186,100.0,99.99599743836055,99.99199295379935,89.98334522959792
d2,coaps,cbor-dns_message,100.0,92.76780459093584,92.44803023695304,72.4508536834229,100.0,99.99201692412086,99.98801821231727,87.5100176310306
d2,coaps,cbor-dns_cbor,100.0,97.0519921386457,96.72687265059136,73.56396263065396,100.0,100.0,100.0,72.60869565217392
d2,coaps,json-dns_cbor,100.0,97.16745348514301,97.06477732793523,73.32097784838055,100.0,100.0,100.0,81.44887155196433
d2,https,json-dns_message,100.0,,,,,,,
d2,https,cbor-dns_message,100.0,,,,,,,
d2,https,cbor-dns_cbor,100.0,,,,,,,
d2,https,json-dns_cbor,100.0,,,,,,,
p2,coap,json-dns_message,100.0,,,,,,,
p2,coap,cbor-dns_message,100.0,,,,100.0,,,
p2,coap,cbor-dns_cbor,100.0,,,,100.0,,,
p2,coap,json-dns_cbor,100.0,,,,100.0,,,
p2,oscore_base,json-dns_message,89.86367430214226,78.60582435221279,81.34666458365881,78.60582435221279,92.5233644859813,93.56643356643357,90.6614308504111,93.56643356643357
p2,oscore_base,cbor-dns_message,91.07428679032105,79.82561635598316,76.40243902439025,79.82561635598316,92.14795873379774,92.70630212006805,87.92528352234822,92.70630212006805
p2,oscore_base,cbor-dns_cbor,88.78426253962334,86.25258410073295,80.37366225285687,86.25258410073295,87.7248438323173,84.93227594918942,74.33986371379898,84.93227594918942
p2,oscore_base,json-dns_cbor,88.14976717666065,89.35067382904533,87.96270132805878,89.35067382904533,84.89229645856152,84.06812251064414,75.21894486092623,84.06812251064414
p2,oscore,json-dns_message,80.83668249908659,71.09110550954267,71.09110550954267,71.09110550954267,81.46116970278044,84.32117828720752,84.32117828720752,84.32117828720752
p2,oscore,cbor-dns_message,80.32020147508545,71.30653266331657,71.30653266331657,71.30653266331657,81.98173263216164,84.92285554400831,84.92285554400831,84.92285554400831
p2,oscore,cbor-dns_cbor,78.74361501926695,75.26226127499328,75.26226127499328,75.26226127499328,,73.11171056807363,73.11171056807363,73.11171056807363
p2,oscore,json-dns_cbor,77.25437415881561,75.796983653933,75.796983653933,75.796983653933,,73.07477900772477,73.07477900772477,73.07477900772477
p2,coaps,json-dns_message,80.00361108603413,70.38292780215397,70.38292780215397,70.38292780215397,77.21430047530482,82.63927368824858,82.63927368824858,82.63927368824858
p2,coaps,cbor-dns_message,79.92796037820801,70.38271769569275,70.38271769569275,70.38271769569275,79.07660455486543,83.70757405648156,83.70757405648156,83.70757405648156
p2,coaps,cbor-dns_cbor,77.96411504823732,75.11050969778981,75.11050969778981,75.11050969778981,68.97595158464723,74.09480200118715,74.09480200118715,74.09480200118715
p2,coaps,json-dns_cbor,76.44277082056222,74.13930436321799,74.13930436321799,74.13930436321799,68.38262963799203,71.33763030158352,71.33763030158352,71.33763030158352
p2,https,json-dns_message,63.486871990551464,,,,,,,
p2,https,cbor-dns_message,68.0186352425322,,,,,,,
