,,,,-schc,-schc,-schc,,-schc,-schc,-schc
,,,,,-min-rules,-peer-based,,,-min-rules,-peer-based
,,,,,,,_b64,_b64,_b64,_b64
setup,protocol,formats,,,,,,,,
d2,coap,json-dns_message,100.0,,,,100.0,,,
d2,coap,cbor-dns_message,100.0,,,,100.0,,,
d2,coap,cbor-dns_cbor,100.0,,,,100.0,,,
d2,coap,json-dns_cbor,100.0,,,,100.0,,,
d2,oscore_base,json-dns_message,100.0,91.54510043534714,82.39366963402571,77.61904761904762,100.0,100.0,92.95364714337046,74.49623301250855
d2,oscore_base,cbor-dns_message,100.0,92.1664904064058,87.79212792127922,75.23584905660378,100.0,100.0,93.73921173762946,75.61292652103268
d2,oscore_base,cbor-dns_cbor,100.0,93.81937660953734,88.56212027824249,84.43990768684537,100.0,100.0,80.35936968597665,56.93913638697165
d2,oscore_base,json-dns_cbor,100.0,93.80253979610089,87.5946210704426,82.97834097240946,100.0,100.0,99.37489344774677,59.536947494169176
d2,oscore,json-dns_message,100.0,91.20761904761905,83.99879007864489,72.3006833712984,100.0,100.0,98.72397339502602,78.71246178744829
d2,oscore,cbor-dns_message,100.0,92.57294429708223,84.1094647716964,74.55245864491276,100.0,100.0,98.15995102805084,78.87608069164264
d2,oscore,cbor-dns_cbor,100.0,94.33026222537208,85.01962883654532,75.0,100.0,100.0,99.14578587699316,55.97337581067243
d2,oscore,json-dns_cbor,100.0,93.8067130649282,85.13829022988506,73.04996006744166,100.0,100.0,98.82653912463155,56.70556401150009
d2,coaps,json-dns_message,100.0,90.97536083977256,89.90154915303316,73.79404968226459,100.0,99.6927374301676,99.68071519795659,90.1513646656867
d2,coaps,cbor-dns_message,100.0,92.00291864283109,91.35243841126194,76.91918827182784,100.0,99.68960165545784,99.67352788947724,87.23038824093305
d2,coaps,cbor-dns_cbor,100.0,94.0524629902173,93.0417144368992,70.98357729382363,100.0,99.98848191660908,99.97700224228137,54.067179279643874
d2,coaps,json-dns_cbor,100.0,93.01727957465661,92.17125382262998,73.71129447254015,100.0,100.0,99.97689730853645,84.63231036479444
d2,https,json-dns_message,100.0,,,,,,,
d2,https,cbor-dns_message,100.0,,,,,,,
d2,https,cbor-dns_cbor,100.0,,,,,,,
d2,https,json-dns_cbor,100.0,,,,,,,
p2,coap,json-dns_message,100.0,,,,,,,
p2,coap,cbor-dns_message,100.0,,,,100.0,,,
p2,coap,cbor-dns_cbor,100.0,,,,100.0,,,
p2,coap,json-dns_cbor,100.0,,,,99.96550931248564,,,
p2,oscore_base,json-dns_message,95.26150216279984,78.82271786617613,79.32058801127275,78.82271786617613,91.05351170568562,90.43775595403761,88.49670592932722,90.43775595403761
p2,oscore_base,cbor-dns_message,95.30988274706867,80.70522076145605,76.4607170099161,80.70522076145605,83.77154308617234,88.77632101708383,84.02263128536138,88.77632101708383
p2,oscore_base,cbor-dns_cbor,94.27779427779429,82.68624448247905,78.8293897882939,82.68624448247905,67.1351226817187,69.72804793731274,60.04127730321619,69.72804793731274
p2,oscore_base,json-dns_cbor,93.42330546882869,84.14093006744764,83.30954504906333,84.14093006744764,67.33464612533302,70.95166338240408,62.21604079740381,70.95166338240408
p2,oscore,json-dns_message,88.17375709873468,70.52729351243212,70.52729351243212,70.52729351243212,76.58830316578928,76.74041510521764,76.74041510521764,76.74041510521764
p2,oscore,cbor-dns_message,88.22367121122308,70.92466976079972,70.92466976079972,70.92466976079972,75.13952308472857,76.10143993122716,76.10143993122716,76.10143993122716
p2,oscore,cbor-dns_cbor,86.40967646769595,73.74154440832821,73.74154440832821,73.74154440832821,,52.20075907777715,52.20075907777715,52.20075907777715
p2,oscore,json-dns_cbor,85.9796285200719,73.45527743742342,73.45527743742342,73.45527743742342,,51.97688909029116,51.97688909029116,51.97688909029116
p2,coaps,json-dns_message,88.66433216608304,76.29170570007928,76.29170570007928,76.29170570007928,74.61756600231656,76.982330752432,76.982330752432,76.982330752432
p2,coaps,cbor-dns_message,88.02062673542245,76.56487995938203,76.56487995938203,76.56487995938203,75.87809917355372,76.51470298006711,76.51470298006711,76.51470298006711
p2,coaps,cbor-dns_cbor,85.66475133742819,73.34390415785764,73.34390415785764,73.34390415785764,50.84228443974879,50.31960840771668,50.31960840771668,50.31960840771668
p2,coaps,json-dns_cbor,87.07231920199501,74.7345882772772,74.7345882772772,74.7345882772772,52.20638933578488,51.65955975567592,51.65955975567592,51.65955975567592
p2,https,json-dns_message,68.95258769549558,,,,,,,
p2,https,cbor-dns_message,61.52702032721864,,,,,,,
