,,,,-schc,-schc,-schc,,-schc,-schc,-schc
,,,,,-min-rules,-peer-based,,,-min-rules,-peer-based
,,,,,,,_b64,_b64,_b64,_b64
setup,protocol,formats,,,,,,,,
d2,coap,json-dns_message,76.03751376390629,,,,99.04337993790047,,,
d2,coap,cbor-dns_message,78.02860182011582,,,,99.95849649024667,,,
d2,coap,cbor-dns_cbor,77.3362148317125,,,,100.0,,,
d2,coap,json-dns_cbor,73.49891131859614,,,,99.9971458743614,,,
d2,oscore_base,json-dns_message,92.19975639464069,58.68429538858433,58.22711471610661,58.788736016458785,100.0,94.24959943030086,49.94612690960865,48.754558857763634
d2,oscore_base,cbor-dns_message,94.11372828931715,58.911699708548184,58.46213542003492,57.3270893371758,100.0,72.67535692116698,53.74911902597469,56.04703441120525
d2,oscore_base,cbor-dns_cbor,75.24842663133488,65.14678997741693,65.00333837017254,64.64265375854214,100.0,43.68872549019608,44.83550114766641,44.41758167959437
d2,oscore_base,json-dns_cbor,86.87212058862997,64.46568819076727,64.75954738330975,64.39685938615276,100.0,44.373268420799775,42.57512612415003,42.303882258597106
d2,oscore,json-dns_message,87.88338088445077,58.86716986000903,58.561764611586675,58.6038124678001,100.0,64.6077735054248,48.82466128424352,48.309047517414
d2,oscore,cbor-dns_message,85.02089074584408,58.86819161599588,58.80955438551432,59.23133446215776,99.95300582004843,81.20249957777402,62.78419452887538,53.85681387434021
d2,oscore,cbor-dns_cbor,87.8649594612556,64.59953827028947,64.73313762246666,64.99680692542397,99.40996255531601,44.29759525498034,45.00299222022741,44.65915727993325
d2,oscore,json-dns_cbor,86.9208427458393,64.57355105473404,64.00312799914691,64.2710907165549,100.0,42.70892926169308,42.802282373793126,42.38091513492374
d2,coaps,json-dns_message,79.58321368503097,57.648116694974526,53.703355047633394,55.74646006816345,,92.84505959246444,80.36424354052984,67.95291039895358
d2,coaps,cbor-dns_message,96.02372156328991,53.44709897610922,53.65161193918338,53.59545522499626,,96.93714379433351,69.44098072502742,65.95538312318138
d2,coaps,cbor-dns_cbor,94.37261999905975,65.55973626980565,64.36279102043649,64.16247179309148,99.99133423842399,97.10222222222222,49.96463553164584,49.232382550335565
d2,coaps,json-dns_cbor,77.42552837410551,64.50966850828729,64.67290997334062,65.46582119712912,,96.7548215729299,73.42815914244485,49.96992662095513
d2,https,json-dns_message,99.9654286843145,,,,,,,
d2,https,cbor-dns_message,100.0,,,,,,,
d2,https,cbor-dns_cbor,99.98003792793692,,,,,,,
d2,https,json-dns_cbor,99.99503524972694,,,,,,,
p2,coap,json-dns_message,72.70618089541418,,,,,,,
p2,coap,cbor-dns_message,81.93720500718243,,,,,,,
p2,coap,cbor-dns_cbor,75.959844294202,,,,76.83033374104491,,,
p2,coap,json-dns_cbor,74.8947148765034,,,,78.11577752553916,,,
p2,oscore_base,json-dns_message,81.89647357447194,57.839901637222546,58.88184363835334,57.839901637222546,,83.50950990879916,60.34789685163522,83.50950990879916
p2,oscore_base,cbor-dns_message,81.02928127772849,58.345467474856925,58.367571414706745,58.345467474856925,,71.01220895126728,65.9745952102888,71.01220895126728
p2,oscore_base,cbor-dns_cbor,82.891090968863,64.37325306385723,64.84688036634229,64.37325306385723,68.97439498197818,53.767646519586876,52.453648753734704,53.767646519586876
p2,oscore_base,json-dns_cbor,83.48218572937675,64.98563676986913,64.43464029032947,64.98563676986913,68.34216965742252,74.57032821750876,49.979744198159615,74.57032821750876
p2,oscore,json-dns_message,71.04273504273505,55.99373833463785,55.99373833463785,55.99373833463785,42.56504540642933,51.787390531302805,51.787390531302805,51.787390531302805
p2,oscore,cbor-dns_message,71.5951032340581,55.162060204788666,55.162060204788666,55.162060204788666,46.630345954780715,55.32689642211103,55.32689642211103,55.32689642211103
p2,oscore,cbor-dns_cbor,73.85717295133769,62.34891830585367,62.34891830585367,62.34891830585367,,47.91175100317107,47.91175100317107,47.91175100317107
p2,oscore,json-dns_cbor,74.33031177594407,62.46035494972671,62.46035494972671,62.46035494972671,,44.87472160356347,44.87472160356347,44.87472160356347
p2,coaps,json-dns_message,72.15919797987412,54.27348809027909,54.27348809027909,54.27348809027909,,42.61538752434436,42.61538752434436,42.61538752434436
p2,coaps,cbor-dns_message,72.01889020070838,52.698508818408904,52.698508818408904,52.698508818408904,,63.8710187307358,63.8710187307358,63.8710187307358
p2,coaps,cbor-dns_cbor,73.29293586563097,65.52378275837842,65.52378275837842,65.52378275837842,45.91020009760859,48.25750855404892,48.25750855404892,48.25750855404892
