,,,,-schc,-schc,-schc,,-schc,-schc,-schc
,,,,,-min-rules,-peer-based,,,-min-rules,-peer-based
,,,,,,,_b64,_b64,_b64,_b64
setup,protocol,formats,,,,,,,,
d2,coap,json-dns_message,100.0,,,,100.0,,,
d2,coap,cbor-dns_message,100.0,,,,100.0,,,
d2,coap,cbor-dns_cbor,100.0,,,,100.0,,,
d2,coap,json-dns_cbor,100.0,,,,100.0,,,
d2,oscore_base,json-dns_message,100.0,92.45588348616783,81.42274408143037,75.5379388448471,100.0,100.0,91.90385715076276,78.86825473991249
d2,oscore_base,cbor-dns_message,100.0,92.0375234521576,86.13937711995067,74.21388367729831,100.0,100.0,91.1971504368959,79.3129258228577
d2,oscore_base,cbor-dns_cbor,100.0,94.15119963784518,86.84162062615101,85.57477678571429,100.0,100.0,78.00917317466221,63.12557167124003
d2,oscore_base,json-dns_cbor,100.0,93.76616180273365,84.89996750684678,83.87157253339583,100.0,100.0,98.05967154853687,65.70490113994977
d2,oscore,json-dns_message,100.0,92.06361401352183,83.51623314980064,71.57104394979334,100.0,100.0,97.39568241089539,82.87965888757756
d2,oscore,cbor-dns_message,100.0,92.85226496699295,83.36802270577105,73.93277496956057,100.0,100.0,95.85076519061849,82.7398511695183
d2,oscore,cbor-dns_cbor,100.0,93.702447520396,82.55072463768116,74.75753835302416,100.0,100.0,98.55047893532254,63.96115380904911
d2,oscore,json-dns_cbor,100.0,94.10757725921253,83.04264450735093,73.37411172078798,100.0,100.0,97.22045171123736,63.89993585631816
d2,coaps,json-dns_message,100.0,91.91124893860524,89.40175255129638,72.85874754282506,100.0,99.84413093001878,99.84010233450591,89.77607777512152
d2,coaps,cbor-dns_message,100.0,92.30881601051786,90.9736162890737,75.05205311124006,100.0,99.8425636222324,99.83649704897113,86.99937390180357
d2,coaps,cbor-dns_cbor,100.0,95.5806964822344,94.33116942488799,71.64565147106369,100.0,99.99424062661983,99.98849979874647,61.582676112819144
d2,coaps,json-dns_cbor,100.0,94.60748349229641,94.30931410578197,72.70235621767385,100.0,100.0,99.98844731977819,83.23715693173821
d2,https,json-dns_message,100.0,,,,,,,
d2,https,cbor-dns_message,100.0,,,,,,,
d2,https,cbor-dns_cbor,100.0,,,,,,,
d2,https,json-dns_cbor,100.0,,,,,,,
p2,coap,json-dns_message,100.0,,,,,,,
p2,coap,cbor-dns_message,100.0,,,,99.99407407407406,,,
p2,coap,cbor-dns_cbor,100.0,,,,99.82276200714763,,,
p2,coap,json-dns_cbor,100.0,,,,99.97124949686619,,,
p2,oscore_base,json-dns_message,91.67761306061175,78.19732966066032,79.73187647719787,78.19732966066032,90.2949767556671,91.90925516964465,89.2528022458653,91.90925516964465
p2,oscore_base,cbor-dns_message,92.71087732481683,80.2385834109972,75.0047678986917,80.2385834109972,85.4399448857887,90.35169371484074,85.11024108798682,90.35169371484074
p2,oscore_base,cbor-dns_cbor,90.40064789671764,84.03025943286768,78.61088472335416,84.03025943286768,75.29565501470108,76.62846988173295,65.56410256410257,76.62846988173295
p2,oscore_base,json-dns_cbor,88.22583695857764,86.09977744807121,85.34798534798534,86.09977744807121,73.08051186350306,76.96873279079728,67.17644809787804,76.96873279079728
p2,oscore,json-dns_message,84.37368691348802,71.53202559235042,71.53202559235042,71.53202559235042,74.8823721457241,79.80470314496596,79.80470314496596,79.80470314496596
p2,oscore,cbor-dns_message,84.48171441882134,71.62109856082198,71.62109856082198,71.62109856082198,74.50427663970035,79.2827150506568,79.2827150506568,79.2827150506568
p2,oscore,cbor-dns_cbor,81.212852897474,74.5685415362604,74.5685415362604,74.5685415362604,,60.409193569815336,60.409193569815336,60.409193569815336
p2,oscore,json-dns_cbor,80.90475745396766,74.48588978901452,74.48588978901452,74.48588978901452,,59.49588893381858,59.49588893381858,59.49588893381858
p2,coaps,json-dns_message,84.75632440476191,74.05940594059406,74.05940594059406,74.05940594059406,74.32171527283813,79.47198835879846,79.47198835879846,79.47198835879846
p2,coaps,cbor-dns_message,84.8243624751238,73.20873338572453,73.20873338572453,73.20873338572453,76.46717024985473,79.99499092104439,79.99499092104439,79.99499092104439
p2,coaps,cbor-dns_cbor,80.3155487093311,73.99712178449361,73.99712178449361,73.99712178449361,56.06405789332619,59.80547699524039,59.80547699524039,59.80547699524039
p2,coaps,json-dns_cbor,81.18302213486827,74.18633762517882,74.18633762517882,74.18633762517882,58.48972863302054,60.356362191163804,60.356362191163804,60.356362191163804
p2,https,json-dns_message,66.75119752042829,,,,,,,
