,,,,-schc,-schc,-schc,,-schc,-schc,-schc
,,,,,-min-rules,-peer-based,,,-min-rules,-peer-based
,,,,,,,_b64,_b64,_b64,_b64
setup,protocol,formats,,,,,,,,
d2,coap,json-dns_message,68.70009423200912,,,,99.40547233159697,,,
d2,coap,cbor-dns_message,72.3404255319149,,,,99.97177117468735,,,
d2,coap,cbor-dns_cbor,71.91529458440785,,,,100.0,,,
d2,coap,json-dns_cbor,64.38702638365403,,,,99.99874308697838,,,
d2,oscore_base,json-dns_message,92.05971333630907,64.78284771852665,64.3598615916955,64.76085761407366,100.0,96.47768290422133,43.28104389914208,42.38038629745559
d2,oscore_base,cbor-dns_message,93.86500024797897,62.44877648987238,62.39351269065254,65.31795292188781,100.0,76.2541806020067,45.742666794478524,54.297872340425535
d2,oscore_base,cbor-dns_cbor,70.35310454274946,69.87264896352988,69.13086603434381,69.22838645726853,100.0,52.38017317788232,54.78884375255596,54.85278675558101
d2,oscore_base,json-dns_cbor,85.44363437980459,70.9896422665158,71.09544940398503,71.09076156253622,100.0,57.431554694968014,55.11083894672382,55.03859821100355
d2,oscore,json-dns_message,86.51986311560779,65.00644878022008,64.54727487176673,64.72008781558726,100.0,68.48338131379221,43.759060834305274,41.89784524121085
d2,oscore,cbor-dns_message,83.28621732877052,62.62897898336792,62.5193538021092,62.698041508330896,99.96808876233492,85.32577428324863,70.65864676068489,45.72411395970419
d2,oscore,cbor-dns_cbor,86.41638563777029,69.12903425633401,69.1367195963723,69.44091683444324,99.70862225957833,52.87765369984048,54.90738595319549,54.782454561568564
d2,oscore,json-dns_cbor,85.92967316371572,70.7083876575402,70.67357813042975,70.67531940782803,100.0,54.59858844287605,54.94304960195958,54.86815664363084
d2,coaps,json-dns_message,75.31739734179726,66.55533347359562,67.67875920084123,66.91794494641732,,94.97135754431474,84.58888378502526,70.87981847159567
d2,coaps,cbor-dns_message,95.94326522515374,65.74012056262558,65.30189892888106,65.29128927652913,,97.78925405821334,69.90174898641651,67.80102388068535
d2,coaps,cbor-dns_cbor,94.06367784169808,70.07588254701419,69.29171525099412,69.06873614190687,99.99451001921493,98.36432967621086,60.953703084230945,59.5156461674834
d2,coaps,json-dns_cbor,73.09065661575085,71.21008403361344,70.99155229996352,72.21272181884444,,98.3030120027176,84.43377713371373,62.327329820800436
d2,https,json-dns_message,99.96528466574092,,,,,,,
d2,https,cbor-dns_message,100.0,,,,,,,
d2,https,cbor-dns_cbor,99.98016266613767,,,,,,,
d2,https,json-dns_cbor,99.99504066653442,,,,,,,
p2,coap,json-dns_message,62.659326489113724,,,,,,,
p2,coap,cbor-dns_message,78.17289093884838,,,,,,,
p2,coap,cbor-dns_cbor,70.90359055742908,,,,85.44030451650684,,,
p2,coap,json-dns_cbor,67.18409045824241,,,,83.98564688683634,,,
p2,oscore_base,json-dns_message,80.19143976590784,64.19050759886773,64.89806011979996,64.19050759886773,,87.5705519795553,57.39192217303383,87.5705519795553
p2,oscore_base,cbor-dns_message,78.79283836730644,63.973172446110596,62.34602217865817,63.973172446110596,,70.58199318467149,64.74130074255577,70.58199318467149
p2,oscore_base,cbor-dns_cbor,81.9322521450181,69.14626198677963,69.54500371931564,69.14626198677963,75.74160490438283,61.635337074852934,60.738788063131565,61.635337074852934
p2,oscore_base,json-dns_cbor,82.939046768834,71.37929035250464,71.00759904866871,71.37929035250464,79.36774257853382,86.47570426302677,60.37926134193115,86.47570426302677
p2,oscore,json-dns_message,62.5294927251278,62.504488790848,62.504488790848,62.504488790848,77.0021862312051,56.48355810731338,56.48355810731338,56.48355810731338
p2,oscore,cbor-dns_message,61.777143981117234,68.31596986100155,68.31596986100155,68.31596986100155,75.95395019453342,58.08314596834634,58.08314596834634,58.08314596834634
p2,oscore,cbor-dns_cbor,69.48760818253344,67.4462853462912,67.4462853462912,67.4462853462912,,57.003026994839225,57.003026994839225,57.003026994839225
p2,oscore,json-dns_cbor,68.9589068029886,69.42146488937749,69.42146488937749,69.42146488937749,,56.09631715483027,56.09631715483027,56.09631715483027
p2,coaps,json-dns_message,63.36358676784209,68.56369269219755,68.56369269219755,68.56369269219755,,59.28221640839874,59.28221640839874,59.28221640839874
p2,coaps,cbor-dns_message,62.3884149970244,65.38046037505886,65.38046037505886,65.38046037505886,,66.43513759581779,66.43513759581779,66.43513759581779
p2,coaps,cbor-dns_cbor,67.43044189852701,70.77949145477282,70.77949145477282,70.77949145477282,59.43561964717078,59.2846814804966,59.2846814804966,59.2846814804966
