,,,,-schc,-schc,-schc,,-schc,-schc,-schc
,,,,,-min-rules,-peer-based,,,-min-rules,-peer-based
,,,,,,,_b64,_b64,_b64,_b64
setup,protocol,formats,,,,,,,,
d2,coap,json-dns_message,100.0,,,,98.57447211966402,,,
d2,coap,cbor-dns_message,100.0,,,,98.44618726757245,,,
d2,coap,cbor-dns_cbor,100.0,,,,99.49850110665956,,,
d2,coap,json-dns_cbor,100.0,,,,99.7008547008547,,,
d2,oscore_base,json-dns_message,93.36408272578485,93.84826827927432,93.4640522875817,91.86366135239142,97.14562976843796,98.58889216039084,93.7383493399322,86.87330272327709
d2,oscore_base,cbor-dns_message,93.44839557605515,94.08148928696873,94.39679147516028,91.24311980325565,97.37591437969463,98.9247311827957,94.67144363496932,86.43811807012285
d2,oscore_base,cbor-dns_cbor,95.18944653838524,95.07947820159266,93.15913458558056,93.20695102685625,92.12299502696645,99.52819254107861,90.53409307778293,83.91632232813757
d2,oscore_base,json-dns_cbor,94.48494767643703,94.05228189282502,93.73531714956931,93.27112553610758,93.49681376553839,99.37130812029706,92.30373545621555,85.78237961034188
d2,oscore,json-dns_message,91.58359371125329,92.8459701984029,84.72995583838495,80.27716794731064,97.36648373711685,98.79394573846288,94.7678791380081,88.81946261886068
d2,oscore,cbor-dns_message,92.84828646530774,93.05778843062174,89.41894773743098,79.64337912890967,97.46060189503658,98.60964617892415,94.30019530547933,87.72787745855956
d2,oscore,cbor-dns_cbor,92.47173179924619,93.49873009973363,91.63958275296376,83.84079293789685,92.11879246340267,99.27325779577589,92.1615396148237,83.74442671902483
d2,oscore,json-dns_cbor,90.92892922680157,94.01419672606113,92.21591567241978,84.40478604745488,94.10892271338973,99.54418467872371,92.18983466013472,85.3881782090869
d2,coaps,json-dns_message,95.59611188256298,92.41794656006732,90.73869610935857,78.68512292498424,93.28859060402685,99.08938607868569,91.26158501986004,90.39277127961317
d2,coaps,cbor-dns_message,99.05772664153938,92.92531815137308,90.69273149313422,81.62249804316225,98.26417271721883,99.03668299323755,91.94756000118375,89.23001805107566
d2,coaps,cbor-dns_cbor,99.71731799246182,94.25032242584206,89.02741650970192,82.89087313477557,95.84591453929912,99.57853893497457,85.37833678999131,80.80313090598919
d2,coaps,json-dns_cbor,98.80480063479469,95.04201680672269,88.48755297353428,83.44313307728967,91.34508364204196,99.72975013210538,94.28191890831144,86.616645782696
d2,https,json-dns_message,100.0,,,,,,,
d2,https,cbor-dns_message,100.0,,,,,,,
d2,https,cbor-dns_cbor,100.0,,,,,,,
d2,https,json-dns_cbor,100.0,,,,,,,
p2,coap,json-dns_message,100.0,,,,99.92052278346874,,,
p2,coap,cbor-dns_message,100.0,,,,99.96473906911142,,,
p2,coap,cbor-dns_cbor,100.0,,,,99.29360954542126,,,
p2,coap,json-dns_cbor,100.0,,,,99.64117217090836,,,
p2,oscore_base,json-dns_message,92.29777314883698,90.42790007420233,92.81200197834808,90.42790007420233,94.64551167890733,92.75689120303937,91.6967262392742,92.75689120303937
p2,oscore_base,cbor-dns_message,92.70941824133313,92.73078725398312,91.44161278052492,92.73078725398312,90.16845378339825,90.412207807736,89.42044792398141,90.412207807736
p2,oscore_base,cbor-dns_cbor,93.22025492238258,93.39912484871054,92.45598809818993,93.39912484871054,86.85149601976393,85.73602001487592,82.51546182703031,85.73602001487592
p2,oscore_base,json-dns_cbor,93.58726380002976,93.23689703153988,93.61911943848251,93.23689703153988,87.87481103709487,87.02749797471837,86.47372522653302,87.02749797471837
p2,oscore,json-dns_message,84.71293747542273,79.36182219258195,79.36182219258195,79.36182219258195,89.33208405835899,89.48197322647847,89.48197322647847,89.48197322647847
p2,oscore,cbor-dns_message,85.14457120377655,78.10570410467047,78.10570410467047,78.10570410467047,88.21139708138493,88.20261870123,88.20261870123,88.20261870123
p2,oscore,cbor-dns_cbor,82.89240755310779,84.8984251507523,84.8984251507523,84.8984251507523,84.46452335924914,85.27317387852322,85.27317387852322,85.27317387852322
p2,oscore,json-dns_cbor,81.84231222965002,84.77944207777931,84.77944207777931,84.77944207777931,85.7053078769749,86.6677013813441,86.6677013813441,86.6677013813441
p2,coaps,json-dns_message,84.2533353171651,78.82117101871859,78.82117101871859,78.82117101871859,85.12451430589898,87.19393573488965,87.19393573488965,87.19393573488965
p2,coaps,cbor-dns_message,85.09224360245983,81.57391762001053,81.57391762001053,81.57391762001053,84.71093587216106,86.3109048723898,86.3109048723898,86.3109048723898
