,,,,-schc,-schc,-schc,,-schc,-schc,-schc
,,,,,-min-rules,-peer-based,,,-min-rules,-peer-based
,,,,,,,_b64,_b64,_b64,_b64
setup,protocol,formats,,,,,,,,
p1,oscore,cbor-dns_cbor,92.61042888076784,74.24145264221164,74.24145264221164,74.24145264221164,59.0913964330215,45.130362328910245,45.130362328910245,45.130362328910245
p1,oscore,json-dns_cbor,92.88476276662216,74.94358462807172,74.94358462807172,74.94358462807172,59.02468392664129,46.625470971130085,46.625470971130085,46.625470971130085
p1,coaps,json-dns_message,95.44332805679969,55.95096317268806,55.95096317268806,55.95096317268806,79.98019961471427,76.93214479890166,76.93214479890166,76.93214479890166
p1,coaps,cbor-dns_message,93.89141528156838,79.37111670648098,79.37111670648098,79.37111670648098,80.80816316385689,75.09071304351326,75.09071304351326,75.09071304351326
p1,coaps,cbor-dns_cbor,92.13476951970424,75.72820173125137,75.72820173125137,75.72820173125137,55.81307906709642,51.12532030292491,51.12532030292491,51.12532030292491
p1,coaps,json-dns_cbor,92.96541877249697,76.19483134228452,76.19483134228452,76.19483134228452,59.31097441712462,53.06690073042672,53.06690073042672,53.06690073042672
p1,https,json-dns_message,90.65906352747494,,,,,,,
p1,https,cbor-dns_message,92.61161140534419,,,,,,,
p1,https,cbor-dns_cbor,97.25573845719605,,,,,,,
p1,https,json-dns_cbor,97.31394158955379,,,,,,,
d1,coap,json-dns_message,99.99206281979988,,,,94.92547122594527,,,
d1,coap,cbor-dns_message,99.99404985591092,,,,95.10411683055553,,,
d1,coap,cbor-dns_cbor,99.98110477798215,,,,97.48026449326694,,,
d1,coap,json-dns_cbor,99.9980230227516,,,,97.8408873852301,,,
d1,oscore_base,json-dns_message,97.07277650715291,69.82100695408586,69.82100695408586,69.82100695408586,78.88791144641297,68.55001788748908,68.55001788748908,68.55001788748908
d1,oscore_base,cbor-dns_message,96.70329190467008,87.99012592521083,87.99012592521083,87.99012592521083,75.91522940921797,68.88554443427181,68.88554443427181,68.88554443427181
d1,oscore_base,cbor-dns_cbor,97.79149215211721,81.57148301262957,81.57148301262957,81.57148301262957,60.06028481523749,47.53674381244753,47.53674381244753,47.53674381244753
d1,oscore_base,json-dns_cbor,96.93641510873405,81.13075253596588,81.13075253596588,81.13075253596588,61.847645793003856,48.90434799408235,48.90434799408235,48.90434799408235
d1,oscore,json-dns_message,95.32278334631192,61.91149767184939,61.91149767184939,61.91149767184939,83.6366177306757,72.35601735065357,72.35601735065357,72.35601735065357
d1,oscore,cbor-dns_message,93.66931712427856,63.813749323629246,63.813749323629246,63.813749323629246,82.05898284788569,74.52781345170756,74.52781345170756,74.52781345170756
d1,oscore,cbor-dns_cbor,92.90641582685583,77.97727438626671,77.97727438626671,77.97727438626671,60.914804230434314,47.03997687273046,47.03997687273046,47.03997687273046
d1,oscore,json-dns_cbor,94.09125218754004,76.9875556316502,76.9875556316502,76.9875556316502,62.261554698909464,48.91175911283069,48.91175911283069,48.91175911283069
d1,coaps,json-dns_message,97.48259669842044,84.91076636244365,84.91076636244365,84.91076636244365,70.39398998170243,73.97310297121852,73.97310297121852,73.97310297121852
d1,coaps,cbor-dns_message,97.04808997402236,89.84101280434452,89.84101280434452,89.84101280434452,78.94317883368119,70.56919139983516,70.56919139983516,70.56919139983516
d1,coaps,cbor-dns_cbor,97.18909293585052,85.54119400636345,85.54119400636345,85.54119400636345,55.58759060040818,50.04594890068025,50.04594890068025,50.04594890068025
d1,coaps,json-dns_cbor,96.43108876415486,81.25816403066936,81.25816403066936,81.25816403066936,60.13203813623532,52.15573976633453,52.15573976633453,52.15573976633453
d1,https,json-dns_message,73.63495041285717,,,,,,,
d1,https,cbor-dns_message,78.08294972011328,,,,,,,
d1,https,cbor-dns_cbor,97.17746856767427,,,,,,,
d1,https,json-dns_cbor,97.09032591815749,,,,,,,
