,,,,-schc,-schc,-schc,,-schc,-schc,-schc
,,,,,-min-rules,-peer-based,,,-min-rules,-peer-based
,,,,,,,_b64,_b64,_b64,_b64
setup,protocol,formats,,,,,,,,
d2,coap,json-dns_message,100.0,,,,100.0,,,
d2,coap,cbor-dns_message,99.99504042057234,,,,100.0,,,
d2,coap,cbor-dns_cbor,100.0,,,,100.0,,,
d2,coap,json-dns_cbor,100.0,,,,100.0,,,
d2,oscore_base,json-dns_message,100.0,94.51896646509071,88.21057834898666,83.57888949972512,100.0,100.0,96.60863593254336,88.34018605970051
d2,oscore_base,cbor-dns_message,100.0,93.79463763025407,91.50150765537633,80.5100128820705,100.0,100.0,96.24352952453987,87.39106982319448
d2,oscore_base,cbor-dns_cbor,100.0,96.46763548477055,93.29551794681049,91.20589784096893,100.0,100.0,93.25363286894408,84.58727106601754
d2,oscore_base,json-dns_cbor,100.0,96.64026460092262,92.82461788334928,90.56450678103629,100.0,100.0,99.77709736680956,87.07266266388923
d2,oscore,json-dns_message,100.0,94.26195768502511,89.20646240776804,79.39352360043908,100.0,100.0,99.15305043546506,90.33520893308908
d2,oscore,cbor-dns_message,100.0,94.67715062406829,88.50749320791095,79.21368021046477,100.0,100.0,98.8221761583532,89.0474991909676
d2,oscore,cbor-dns_cbor,100.0,96.61772904664561,90.31169715541523,81.938980950906,100.0,100.0,99.39756572939525,84.70841684732959
d2,oscore,json-dns_cbor,100.0,96.60147761842677,91.33557280203868,82.97360720804241,100.0,100.0,99.41579914268218,86.22261432142332
d2,coaps,json-dns_message,100.0,94.45350305070482,93.16508937960042,79.98003782307207,100.0,99.89461738002593,99.88921613661542,93.23995785947756
d2,coaps,cbor-dns_message,100.0,94.19792364367046,93.72710238554689,79.7439338029744,100.0,99.88162002989094,99.87422686514161,90.6578285443731
d2,coaps,cbor-dns_cbor,100.0,96.94970156863921,96.57368373845188,81.6953316953317,100.0,99.9966550709125,99.99330969425303,80.81149336856718
d2,coaps,json-dns_cbor,100.0,96.93557422969188,96.59004799191715,83.21886125984693,100.0,100.0,99.9939618995864,90.96755687736831
d2,https,json-dns_message,100.0,,,,,,,
d2,https,cbor-dns_message,100.0,,,,,,,
d2,https,cbor-dns_cbor,100.0,,,,,,,
d2,https,json-dns_cbor,100.0,,,,,,,
p2,coap,json-dns_message,100.0,,,,,,,
p2,coap,cbor-dns_message,100.0,,,,100.0,,,
p2,coap,cbor-dns_cbor,100.0,,,,100.0,,,
p2,coap,json-dns_cbor,100.0,,,,99.990032560303,,,
p2,oscore_base,json-dns_message,92.18866240142836,84.71432104872619,85.97845798758037,84.71432104872619,93.9728890393418,94.57586814808741,92.94419850248674,94.57586814808741
p2,oscore_base,cbor-dns_message,92.93755889500571,84.70302249297094,81.91181203733505,84.70302249297094,90.65570354698595,93.15029592873798,89.68191122200476,93.15029592873798
p2,oscore_base,cbor-dns_cbor,91.16698903932947,89.49508115321353,85.91619142077857,89.49508115321353,86.57333699332052,87.4890121035905,82.11328534252594,87.4890121035905
p2,oscore_base,json-dns_cbor,90.5767990874374,91.54394712430427,90.86663959626429,91.54394712430427,87.1937139724571,88.79293214924415,84.6324282199777,88.79293214924415
p2,oscore,json-dns_message,83.85273299252852,79.1232750218027,79.1232750218027,79.1232750218027,87.36559139784946,89.61853214118398,89.61853214118398,89.61853214118398
p2,oscore,cbor-dns_message,83.37922895357985,78.05130158039333,78.05130158039333,78.05130158039333,85.98745658283933,88.48917691663361,88.48917691663361,88.48917691663361
p2,oscore,cbor-dns_cbor,81.54012588512983,83.17428721971781,83.17428721971781,83.17428721971781,,85.32775903136165,85.32775903136165,85.32775903136165
p2,oscore,json-dns_cbor,80.63802595359812,84.2984746461454,84.2984746461454,84.2984746461454,,86.8528414004124,86.8528414004124,86.8528414004124
p2,coaps,json-dns_message,83.39532807617914,79.83650516779048,79.83650516779048,79.83650516779048,82.53267396679618,86.75789897363654,86.75789897363654,86.75789897363654
p2,coaps,cbor-dns_message,82.9547708787939,78.74574111520457,78.74574111520457,78.74574111520457,82.1705053613502,85.7220476372287,85.7220476372287,85.7220476372287
p2,coaps,cbor-dns_cbor,80.7022764469573,82.77556124575716,82.77556124575716,82.77556124575716,77.54373764731717,80.58468646645282,80.58468646645282,80.58468646645282
p2,coaps,json-dns_cbor,80.23209680618925,84.00555941626129,84.00555941626129,84.00555941626129,79.20328255560908,81.9971173768129,81.9971173768129,81.9971173768129
p2,https,json-dns_message,64.46389605237056,,,,,,,
p2,https,cbor-dns_message,66.28893076770483,,,,,,,
