,,,,-schc,-schc,-schc,,-schc,-schc,-schc
,,,,,-min-rules,-peer-based,,,-min-rules,-peer-based
,,,,,,,_b64,_b64,_b64,_b64
setup,protocol,formats,,,,,,,,
d2,coap,json-dns_message,100.0,,,,100.0,,,
d2,coap,cbor-dns_message,100.0,,,,100.0,,,
d2,coap,cbor-dns_cbor,100.0,,,,100.0,,,
d2,coap,json-dns_cbor,100.0,,,,100.0,,,
d2,oscore_base,json-dns_message,100.0,91.06994328922495,90.01816255486605,89.91558637322882,100.0,100.0,99.98203635841058,86.27965492451473
d2,oscore_base,cbor-dns_message,100.0,91.74007981326707,91.54572679106197,90.54176755447942,100.0,100.0,99.96044303797468,85.74571686203787
d2,oscore_base,cbor-dns_cbor,100.0,94.68846663720724,94.67917251051894,94.61804018766044,100.0,100.0,100.0,68.51582597024941
d2,oscore_base,json-dns_cbor,100.0,94.52383065589775,94.5322851338221,93.548099232554,100.0,100.0,100.0,67.98705217534426
d2,oscore,json-dns_message,100.0,91.23672230652504,90.70330835036717,69.52885205647637,100.0,100.0,99.99638532441713,80.67955644014785
d2,oscore,cbor-dns_message,100.0,92.25145096856863,90.95680863827235,71.95028972247637,100.0,100.0,99.99279824277124,80.50964921633437
d2,oscore,cbor-dns_cbor,100.0,94.89651512471255,94.23179160021266,70.45913440435432,100.0,100.0,99.98860982971695,59.39447907390917
d2,oscore,json-dns_cbor,100.0,94.41173886301732,94.10192444761226,69.83156028368795,100.0,100.0,100.0,59.430506216696266
d2,coaps,json-dns_message,100.0,89.15714905305768,88.26287692973597,69.1696113074205,100.0,99.83242898180657,99.82048111062353,84.78329893633911
d2,coaps,cbor-dns_message,100.0,89.41210457893976,90.25283723602931,71.97512801755668,100.0,99.84876825725316,99.85270700636943,82.35082817800838
d2,coaps,cbor-dns_cbor,100.0,94.53901322042685,93.05022671782352,67.8194297782471,100.0,99.9827248646781,99.9885004599816,54.94486756848925
d2,coaps,json-dns_cbor,100.0,92.79208267647574,92.90915395284327,66.41717900739552,100.0,100.0,99.98267398209644,78.84390358062251
d2,https,json-dns_message,100.0,,,,,,,
d2,https,cbor-dns_message,100.0,,,,,,,
d2,https,cbor-dns_cbor,100.0,,,,,,,
d2,https,json-dns_cbor,100.0,,,,,,,
p2,coap,json-dns_message,100.0,,,,,,,
p2,coap,cbor-dns_message,100.0,,,,100.0,,,
p2,coap,cbor-dns_cbor,100.0,,,,100.0,,,
p2,coap,json-dns_cbor,99.9900645802285,,,,100.0,,,
p2,oscore_base,json-dns_message,96.58676136924139,90.74597236008246,90.26795122685533,90.74597236008246,91.33423394787032,91.78503032237472,90.94431573060638,91.78503032237472
p2,oscore_base,cbor-dns_message,97.80943025540275,91.7563544767575,90.69379080006073,91.7563544767575,91.4041494441992,91.45021215846452,90.69064290260981,91.45021215846452
p2,oscore_base,cbor-dns_cbor,94.11996454249976,94.96506002508511,94.36259373621526,94.96506002508511,70.91359693590177,70.03869231200584,70.01015457520026,70.03869231200584
p2,oscore_base,json-dns_cbor,95.10580683983552,94.3524829600779,93.25484641940338,94.3524829600779,69.69884604559527,69.67282590269537,69.23557828928672,69.67282590269537
p2,oscore,json-dns_message,80.51060408081214,68.53632092518973,68.53632092518973,68.53632092518973,77.96271162225872,77.52200406228842,77.52200406228842,77.52200406228842
p2,oscore,cbor-dns_message,80.94276773998183,69.16358988923601,69.16358988923601,69.16358988923601,77.53806190922866,77.40117025831312,77.40117025831312,77.40117025831312
p2,oscore,cbor-dns_cbor,78.3681592039801,70.12700652672429,70.12700652672429,70.12700652672429,,58.795261510952166,58.795261510952166,58.795261510952166
p2,oscore,json-dns_cbor,76.93540310465698,68.71047083626142,68.71047083626142,68.71047083626142,,56.87493064032849,56.87493064032849,56.87493064032849
p2,coaps,json-dns_message,79.39240506329114,70.9422756572753,70.9422756572753,70.9422756572753,81.87092385868043,76.74529048599018,76.74529048599018,76.74529048599018
p2,coaps,cbor-dns_message,80.4308435675458,80.73368202335746,80.73368202335746,80.73368202335746,82.24871005159794,77.8703888334995,77.8703888334995,77.8703888334995
p2,coaps,cbor-dns_cbor,78.796992481203,78.60010473031943,78.60010473031943,78.60010473031943,60.06057488999371,54.765363128491614,54.765363128491614,54.765363128491614
p2,coaps,json-dns_cbor,76.42907551164431,87.96174431868036,87.96174431868036,87.96174431868036,59.50934053567409,52.61345331333666,52.61345331333666,52.61345331333666
p2,https,json-dns_message,99.10428662827894,,,,,,,
p2,https,cbor-dns_message,98.64307371141707,,,,,,,
