,,,,-schc,-schc,-schc,,-schc,-schc,-schc
,,,,,-min-rules,-peer-based,,,-min-rules,-peer-based
,,,,,,,_b64,_b64,_b64,_b64
setup,protocol,formats,,,,,,,,
d2,coap,json-dns_message,100.0,,,,100.0,,,
d2,coap,cbor-dns_message,100.0,,,,100.0,,,
d2,coap,cbor-dns_cbor,99.99504066653442,,,,100.0,,,
d2,coap,json-dns_cbor,99.98016266613767,,,,100.0,,,
d2,oscore_base,json-dns_message,99.99504042057234,89.11764705882354,81.54555940023069,81.43760307861463,100.0,99.82333889488663,91.9679940697459,91.22596547098406
d2,oscore_base,cbor-dns_message,99.99504042057234,89.1845217187683,83.15817207763693,80.85255884764024,100.0,99.59242876493929,90.89460314417178,89.57626610728198
d2,oscore_base,cbor-dns_cbor,100.0,94.0693458928516,83.93156034963735,85.6735743270452,100.0,98.56139633190155,85.38945990893973,84.08405951260757
d2,oscore_base,json-dns_cbor,100.0,94.10450575913191,85.61733228921953,86.9392604613423,100.0,99.93014534669967,88.19228413962034,85.44418576154882
d2,oscore,json-dns_message,100.0,86.58379298043413,81.8114491044244,80.42261251372118,100.0,99.27920265201082,93.09687053770942,89.85213294948966
d2,oscore,cbor-dns_message,99.99504042057234,86.43126479787203,81.80888668166281,80.7395498392283,100.0,100.0,90.59178758432283,88.63519230999725
d2,oscore,cbor-dns_cbor,99.99504066653442,88.88062937496129,83.45250255362615,81.62923958494656,100.0,99.99863650618344,87.74959451539478,82.75862068965517
d2,oscore,json-dns_cbor,100.0,92.79443720121687,84.78802270357929,82.67810064605847,100.0,99.98284565995196,88.27679118187385,84.70077929716219
d2,coaps,json-dns_message,100.0,90.62697243845992,90.62039957939012,80.1376339567136,100.0,99.89461738002593,99.71898727336594,92.41335530403306
d2,coaps,cbor-dns_message,100.0,89.01819602589863,89.21609754733339,80.57139662305714,100.0,99.86534278400094,98.29540410168389,89.70792767732962
d2,coaps,cbor-dns_cbor,100.0,94.63723343630966,95.49137441325082,82.08186013064062,99.99634001280995,99.99163767728125,98.49969893624139,78.56533592012175
d2,coaps,json-dns_cbor,99.9752033326721,94.96078431372548,94.77421346580225,82.65257492080401,99.99667757529444,99.99396089680683,99.7539474081454,89.47598846600945
d2,https,json-dns_message,100.0,,,,,,,
d2,https,cbor-dns_message,100.0,,,,,,,
d2,https,cbor-dns_cbor,100.0,,,,,,,
d2,https,json-dns_cbor,100.0,,,,,,,
p2,coap,json-dns_message,100.0,,,,,,,
p2,coap,cbor-dns_message,99.99504042057234,,,,100.0,,,
p2,coap,cbor-dns_cbor,99.92560999801626,,,,99.94692921455237,,,
p2,coap,json-dns_cbor,99.99008133306884,,,,99.88869692338362,,,
p2,oscore_base,json-dns_message,89.52536824877251,84.75829279687801,83.29120184645821,84.75829279687801,91.02335781463874,94.54716903775983,92.33890801770782,94.54716903775983
p2,oscore_base,cbor-dns_message,90.80493974110996,85.40007029053422,81.92936770342628,85.40007029053422,86.85066756423203,93.6121241107192,90.91452391268619,93.6121241107192
p2,oscore_base,cbor-dns_cbor,87.57625353370034,89.15371008286007,85.28390776097197,89.15371008286007,84.37917467288865,85.6768544188248,81.9172665517591,85.6768544188248
p2,oscore_base,json-dns_cbor,86.10325844368397,90.24814471243042,86.46963280932769,90.24814471243042,85.22019369736033,87.47382419026948,83.15939061473343,87.47382419026948
p2,oscore,json-dns_message,80.9968541093197,80.72384958703124,80.72384958703124,80.72384958703124,81.4549591754785,89.3673434805578,89.3673434805578,89.3673434805578
p2,oscore,cbor-dns_message,81.06805664830841,79.7350597067704,79.7350597067704,79.7350597067704,73.99020582495673,88.09901688489177,88.09901688489177,88.09901688489177
p2,oscore,cbor-dns_cbor,78.33398898505114,82.98109010011123,82.98109010011123,82.98109010011123,,84.17898967844383,84.17898967844383,84.17898967844383
p2,oscore,json-dns_cbor,78.53421156114825,83.51793321423663,83.51793321423663,83.51793321423663,,85.44156448859226,85.44156448859226,85.44156448859226
p2,coaps,json-dns_message,81.62971779993057,80.23482856473406,80.23482856473406,80.23482856473406,79.4242317202402,86.57677601126987,86.57677601126987,86.57677601126987
p2,coaps,cbor-dns_message,79.59730212259473,79.72909337691476,79.72909337691476,79.72909337691476,71.12243753105416,86.09797644571059,86.09797644571059,86.09797644571059
p2,coaps,cbor-dns_cbor,78.11833556514406,82.75174179717739,82.75174179717739,82.75174179717739,76.57382329258473,79.01909621233526,79.01909621233526,79.01909621233526
