,,,,-schc,-schc,-schc,,-schc,-schc,-schc
,,,,,-min-rules,-peer-based,,,-min-rules,-peer-based
,,,,,,,_b64,_b64,_b64,_b64
setup,protocol,formats,,,,,,,,
d2,oscore,json-dns_message,91.53150160330436,90.03139106943598,89.39386456926857,65.59183834024276,96.8762624081327,98.68830852046266,94.9214413811769,87.22848871551146
d2,oscore,cbor-dns_message,92.39255120428828,90.02195620077104,89.29769853038462,64.18663916462475,96.12747288737481,98.62392284661901,94.66690955662692,86.19553520253035
d2,oscore,cbor-dns_cbor,88.96546942617634,91.70215627381539,90.01574420787308,70.36983906397096,91.05294374729229,99.35224448658968,90.7660859072079,78.09059865999053
d2,oscore,json-dns_cbor,88.74936391110128,92.20770629418118,90.4887624001696,72.4270753560365,91.74297112462007,99.35489909017375,91.04923683998392,79.31792066877993
d2,coaps,json-dns_message,99.46654816970103,88.61021655003832,85.54041819634683,67.74467812066227,91.85517781175513,95.80491415807381,91.21982922286473,87.38411859773746
d2,coaps,cbor-dns_message,99.42528887820204,88.2144527127226,85.02920975001975,64.89363734736042,93.70229435987861,95.41014916436035,88.350415332979,86.7045337813946
d2,coaps,cbor-dns_cbor,99.16324478636251,89.797087957643,88.05026232793958,70.79455112170902,92.36095016506832,98.70776718718312,89.35309636351614,78.35564269245204
d2,coaps,json-dns_cbor,99.84558027456491,90.1372674080031,87.9068150679579,72.20482095188149,89.91185912147847,98.97701243581648,89.7270262630962,81.95046675272873
p2,oscore,json-dns_message,76.72530666361163,70.19510248818142,70.19510248818142,70.19510248818142,81.02336110527666,66.84809959299986,66.84809959299986,66.84809959299986
p2,oscore,cbor-dns_message,76.94723516667624,69.31999613797171,69.31999613797171,69.31999613797171,80.66049305035138,65.06096599451777,65.06096599451777,65.06096599451777
p2,oscore,cbor-dns_cbor,76.72209103830572,75.02664456759601,75.02664456759601,75.02664456759601,69.91155594405086,72.47307201829425,72.47307201829425,72.47307201829425
p2,oscore,json-dns_cbor,77.55440194935905,76.43915877175301,76.43915877175301,76.43915877175301,72.40365827181935,74.83526024165383,74.83526024165383,74.83526024165383
p2,coaps,json-dns_message,80.92756207247949,67.06541696964273,67.06541696964273,67.06541696964273,86.22533330841489,86.56378964884327,86.56378964884327,86.56378964884327
p2,coaps,cbor-dns_message,81.61279036127279,65.4496528224954,65.4496528224954,65.4496528224954,88.63834208753396,87.55853113832981,87.55853113832981,87.55853113832981
p2,coaps,cbor-dns_cbor,77.07556342290007,72.2028818680408,72.2028818680408,72.2028818680408,80.20604396234793,78.22065321883558,78.22065321883558,78.22065321883558
p2,coaps,json-dns_cbor,77.40981723089753,73.9132715751108,73.9132715751108,73.9132715751108,81.24550373776236,79.77663390884956,79.77663390884956,79.77663390884956
p1,oscore,json-dns_message,73.56392973705545,70.17317555727145,70.17317555727145,70.17317555727145,82.80756229838812,67.16958086530485,67.16958086530485,67.16958086530485
p1,oscore,cbor-dns_message,73.07375103540498,69.2571840746036,69.2571840746036,69.2571840746036,81.81122917181588,65.23073346349466,65.23073346349466,65.23073346349466
p1,oscore,cbor-dns_cbor,77.25231626231157,75.11083261932754,75.11083261932754,75.11083261932754,72.98275661900277,72.34916465841505,72.34916465841505,72.34916465841505
p1,oscore,json-dns_cbor,76.69456510223542,76.50886620096722,76.50886620096722,76.50886620096722,74.65586224373963,74.7088194860669,74.7088194860669,74.7088194860669
p1,coaps,json-dns_message,77.47670197605217,67.00639164796756,67.00639164796756,67.00639164796756,88.44869013263278,89.26770628941331,89.26770628941331,89.26770628941331
p1,coaps,cbor-dns_message,77.97176937269056,65.36863638461836,65.36863638461836,65.36863638461836,89.90447378326485,86.61302094231095,86.61302094231095,86.61302094231095
p1,coaps,cbor-dns_cbor,77.10959345907679,72.34102546127495,72.34102546127495,72.34102546127495,77.79875896629163,77.4005475610725,77.4005475610725,77.4005475610725
p1,coaps,json-dns_cbor,76.89337998889332,73.98227175502011,73.98227175502011,73.98227175502011,79.3203215413969,78.09274355713723,78.09274355713723,78.09274355713723
d1,oscore,json-dns_message,79.47641473819138,65.67061454522418,65.67061454522418,65.67061454522418,88.63786287940553,85.93957736026239,85.93957736026239,85.93957736026239
d1,oscore,cbor-dns_message,79.61773429082726,64.13887506222,64.13887506222,64.13887506222,86.64001343103071,84.36914535393963,84.36914535393963,84.36914535393963
d1,oscore,cbor-dns_cbor,75.7839235932632,70.35243923250685,70.35243923250685,70.35243923250685,79.64337078061885,77.18513066637941,77.18513066637941,77.18513066637941
d1,oscore,json-dns_cbor,76.22208880322432,72.44870643140554,72.44870643140554,72.44870643140554,80.72188449848025,78.77946142564618,78.77946142564618,78.77946142564618
d1,coaps,json-dns_message,85.67801798510753,85.78016634676902,85.78016634676902,85.78016634676902,90.42760966779453,85.98607880368154,85.98607880368154,85.98607880368154
d1,coaps,cbor-dns_message,84.75779925779709,86.41216372179406,86.41216372179406,86.41216372179406,88.23854775613323,85.22335931799641,85.22335931799641,85.22335931799641
d1,coaps,cbor-dns_cbor,83.67592631981961,87.96891384022312,87.96891384022312,87.96891384022312,76.55972421651572,76.74260655426828,76.74260655426828,76.74260655426828
d1,coaps,json-dns_cbor,83.61687490265457,88.57071561260987,88.57071561260987,88.57071561260987,78.49222733101874,78.78965653766056,78.78965653766056,78.78965653766056
