,,,,-schc,-schc,-schc,,-schc,-schc,-schc
,,,,,-min-rules,-peer-based,,,-min-rules,-peer-based
,,,,,,,_b64,_b64,_b64,_b64
setup,protocol,formats,,,,,,,,
d2,coap,json-dns_message,100.0,,,,100.0,,,
d2,coap,cbor-dns_message,100.0,,,,100.0,,,
d2,coap,cbor-dns_cbor,100.0,,,,100.0,,,
d2,coap,json-dns_cbor,100.0,,,,100.0,,,
d2,oscore_base,json-dns_message,100.0,93.28979084052563,81.59382640586797,75.4524886877828,100.0,100.0,94.42780789204352,85.6232055396048
d2,oscore_base,cbor-dns_message,100.0,91.44050104384134,86.37909709338281,73.21930993632459,100.0,100.0,94.19045794213451,84.64973371569029
d2,oscore_base,cbor-dns_cbor,100.0,96.02918090313048,91.00646530927338,89.8710685680797,100.0,100.0,86.05223574456447,73.86285452182555
d2,oscore_base,json-dns_cbor,100.0,96.93526828336833,88.66589102191197,87.64694357366771,100.0,100.0,98.91870012721175,75.71057513914656
d2,oscore,json-dns_message,100.0,92.84109398001085,83.87613454351307,71.48700855995757,100.0,100.0,97.59364111498257,88.0342917222694
d2,oscore,cbor-dns_message,100.0,92.96512952974247,83.46593922861257,72.2663012117715,100.0,100.0,96.42180440169071,87.70931687043539
d2,oscore,cbor-dns_cbor,100.0,97.07502374169042,82.51760720335206,74.74435825105783,100.0,100.0,97.80158151533846,73.56313336785266
d2,oscore,json-dns_cbor,100.0,96.29390614916566,84.46962660226639,74.39124487004104,100.0,100.0,96.89019001325674,74.11650918830445
d2,coaps,json-dns_message,100.0,93.11092826688608,89.07092045699504,70.8879781420765,100.0,100.0,100.0,90.03796203796203
d2,coaps,cbor-dns_message,100.0,92.4033048183081,90.81084949545553,71.15857605177993,100.0,100.0,100.0,87.99280957633697
d2,coaps,cbor-dns_cbor,100.0,97.62571093256297,97.93070716658757,74.24140901694265,100.0,100.0,100.0,72.97061851587867
d2,coaps,json-dns_cbor,100.0,98.03288035731256,98.71035536874282,72.44933920704845,100.0,100.0,100.0,80.99150917556834
d2,https,json-dns_message,100.0,,,,,,,
d2,https,cbor-dns_message,100.0,,,,,,,
d2,https,cbor-dns_cbor,100.0,,,,,,,
d2,https,json-dns_cbor,100.0,,,,,,,
p2,coap,json-dns_message,100.0,,,,,,,
p2,coap,cbor-dns_message,100.0,,,,99.98814885043849,,,
p2,coap,cbor-dns_cbor,100.0,,,,99.82566248256624,,,
p2,coap,json-dns_cbor,100.0,,,,100.0,,,
p2,oscore_base,json-dns_message,87.6794687724336,78.06293919951115,81.14353312302839,78.06293919951115,93.40369393139841,92.82614866782919,90.97959522229596,92.82614866782919
p2,oscore_base,cbor-dns_message,88.57578748990397,78.75018293575296,75.01335164415961,78.75018293575296,92.29731615423972,92.06944902672385,88.13588255377262,92.06944902672385
p2,oscore_base,cbor-dns_cbor,87.12580348943986,86.6647520582041,80.0534857985983,86.6647520582041,86.98671497584542,81.82829472582122,74.34760485570983,81.82829472582122
p2,oscore_base,json-dns_cbor,83.15357875033426,90.14563106796116,90.1130503768346,90.14563106796116,86.05399466331815,81.51244167962675,74.6072186836518,81.51244167962675
p2,oscore,json-dns_message,79.38850817079599,70.40830449826989,70.40830449826989,70.40830449826989,80.10847680486502,84.76966087273611,84.76966087273611,84.76966087273611
p2,oscore,cbor-dns_message,79.9347615269329,70.60496739281254,70.60496739281254,70.60496739281254,79.73056737881731,85.75416666666666,85.75416666666666,85.75416666666666
p2,oscore,cbor-dns_cbor,76.93322776458167,75.92643175817172,75.92643175817172,75.92643175817172,,73.014853472501,73.014853472501,73.014853472501
p2,oscore,json-dns_cbor,76.03654251581166,75.78804347826087,75.78804347826087,75.78804347826087,,73.43204125769422,73.43204125769422,73.43204125769422
p2,coaps,json-dns_message,79.18151012251282,69.31147129036312,69.31147129036312,69.31147129036312,75.6578947368421,83.39877835951134,83.39877835951134,83.39877835951134
p2,coaps,cbor-dns_message,79.52790072029853,69.20542635658916,69.20542635658916,69.20542635658916,77.12703609393314,84.87908583576933,84.87908583576933,84.87908583576933
p2,coaps,cbor-dns_cbor,75.93785859299143,75.58801911062109,75.58801911062109,75.58801911062109,65.31106080711888,74.5549918307679,74.5549918307679,74.5549918307679
p2,coaps,json-dns_cbor,76.46332863187588,74.35254055022853,74.35254055022853,74.35254055022853,65.24045261669023,70.96573208722742,70.96573208722742,70.96573208722742
p2,https,json-dns_message,63.68564899861104,,,,,,,
p2,https,cbor-dns_message,68.69787612587568,,,,,,,
