,,,,-schc,-schc,-schc,,-schc,-schc,-schc
,,,,,-min-rules,-peer-based,,,-min-rules,-peer-based
,,,,,,,_b64,_b64,_b64,_b64
setup,protocol,formats,,,,,,,,
d2,oscore,json-dns_message,98.12820974062998,96.48348657405273,94.34542211854789,74.24512721167287,99.43121348222405,99.95228919236125,99.52226705916989,94.6751074542551
d2,oscore,cbor-dns_message,98.33655329253325,96.54686935626344,94.52183892305595,72.53064994617289,99.34756135840253,99.9596882487208,99.45253453250677,94.35994376398398
d2,oscore,cbor-dns_cbor,98.80897305470884,97.1246658461412,94.831543123689,77.44932819413401,98.19859442783564,99.98080389903319,99.4470909499372,84.50553484957408
d2,oscore,json-dns_cbor,98.82760054351036,95.76390358015547,93.85463148494057,79.59821501402556,97.60632899360179,99.98224164993829,99.31477578196748,85.10183732374415
d2,coaps,json-dns_message,99.96677615293301,95.58654911947191,92.98642813156171,79.2428624421517,97.69872990891173,99.64196426998456,98.28077950288562,92.5484569585176
d2,coaps,cbor-dns_message,99.97772804314377,95.71180968727137,92.19589114775948,72.91270495208121,98.89571900174069,99.58116173597263,97.57205183621468,92.26286293567279
d2,coaps,cbor-dns_cbor,99.90881149842383,97.09198373705951,89.37424287953515,75.63306213451287,99.19500233974804,99.89942119812338,98.02504425792327,86.59201490882718
d2,coaps,json-dns_cbor,99.97809606767734,95.69854735928836,89.93619806102885,75.57690549439327,98.09284956718776,99.9186661163541,98.69962032399215,89.79088537698898
p2,oscore,json-dns_message,86.45241544289586,79.97781622016986,79.97781622016986,79.97781622016986,90.01160359915878,69.24442419431132,69.24442419431132,69.24442419431132
p2,oscore,cbor-dns_message,86.98754860030944,79.26261367180474,79.26261367180474,79.26261367180474,89.32949717564414,69.62573193461708,69.62573193461708,69.62573193461708
p2,oscore,cbor-dns_cbor,85.83464417431938,81.80475744265759,81.80475744265759,81.80475744265759,77.20627399968649,68.83605388134961,68.83605388134961,68.83605388134961
p2,oscore,json-dns_cbor,86.37305085384537,83.30185989388846,83.30185989388846,83.30185989388846,77.42693094898118,68.8317302244848,68.8317302244848,68.8317302244848
p2,coaps,json-dns_message,89.59052269450592,76.75860507575216,76.75860507575216,76.75860507575216,93.26529820197467,90.79794623775051,90.79794623775051,90.79794623775051
p2,coaps,cbor-dns_message,89.46767490815361,75.30699632655543,75.30699632655543,75.30699632655543,95.73042751996587,93.35339658234385,93.35339658234385,93.35339658234385
p2,coaps,cbor-dns_cbor,87.91563256754452,77.2447942949119,77.2447942949119,77.2447942949119,87.11059465095103,81.04132635498348,81.04132635498348,81.04132635498348
p2,coaps,json-dns_cbor,88.07267781345746,79.45254082796261,79.45254082796261,79.45254082796261,86.94848731392845,81.11018281020354,81.11018281020354,81.11018281020354
p1,oscore,json-dns_message,86.26543419306681,79.86941521927005,79.86941521927005,79.86941521927005,90.37770816771437,69.39963430600683,69.39963430600683,69.39963430600683
p1,oscore,cbor-dns_message,86.61973289607039,79.15006962453009,79.15006962453009,79.15006962453009,89.97647351154521,69.84093457478957,69.84093457478957,69.84093457478957
p1,oscore,cbor-dns_cbor,85.90321378972085,81.92290936076964,81.92290936076964,81.92290936076964,81.79914723758522,68.9796191682523,68.9796191682523,68.9796191682523
p1,oscore,json-dns_cbor,85.63588378658628,83.3472146392592,83.3472146392592,83.3472146392592,81.96935570346557,68.87353417438258,68.87353417438258,68.87353417438258
p1,coaps,json-dns_message,89.52937444605098,76.81450073641155,76.81450073641155,76.81450073641155,95.1743188318548,94.61371607257,94.61371607257,94.61371607257
p1,coaps,cbor-dns_message,90.34615181196762,75.36041472098374,75.36041472098374,75.36041472098374,97.07417737361605,91.77064549724741,91.77064549724741,91.77064549724741
p1,coaps,cbor-dns_cbor,88.35301859731285,77.47004436074802,77.47004436074802,77.47004436074802,85.7959853726093,79.25140242376638,79.25140242376638,79.25140242376638
p1,coaps,json-dns_cbor,87.50862117975824,79.55252551085621,79.55252551085621,79.55252551085621,86.0702565853947,77.6814661131062,77.6814661131062,77.6814661131062
d1,oscore,json-dns_message,88.8226672774143,74.28043694051118,74.28043694051118,74.28043694051118,96.36859789580916,94.08642757454224,94.08642757454224,94.08642757454224
d1,oscore,cbor-dns_message,89.21368836596407,72.4500023675774,72.4500023675774,72.4500023675774,95.90679698936275,93.56311700887439,93.56311700887439,93.56311700887439
d1,oscore,cbor-dns_cbor,84.56037190253144,77.44800683907805,77.44800683907805,77.44800683907805,87.26491334229266,83.77115945900077,83.77115945900077,83.77115945900077
d1,oscore,json-dns_cbor,84.37422600205575,79.54493906096506,79.54493906096506,79.54493906096506,87.82225428834833,84.43034949484827,84.43034949484827,84.43034949484827
d1,coaps,json-dns_message,96.7214510512867,92.06145314565377,92.06145314565377,92.06145314565377,97.1314067131418,89.27480550014974,89.27480550014974,89.27480550014974
d1,coaps,cbor-dns_message,95.73854802820841,92.64467189000787,92.64467189000787,92.64467189000787,95.98129502184433,89.56021561161455,89.56021561161455,89.56021561161455
d1,coaps,cbor-dns_cbor,95.32638733613005,89.96963535407036,89.96963535407036,89.96963535407036,83.35878178335807,80.09393038677153,80.09393038677153,80.09393038677153
d1,coaps,json-dns_cbor,96.67202693907164,90.33850766106106,90.33850766106106,90.33850766106106,85.04258830826646,80.73769848436608,80.73769848436608,80.73769848436608
