,,,,-schc,-schc,-schc,,-schc,-schc,-schc
,,,,,-min-rules,-peer-based,,,-min-rules,-peer-based
,,,,,,,_b64,_b64,_b64,_b64
setup,protocol,formats,,,,,,,,
d2,coap,json-dns_message,99.99900289161431,,,,99.96348407579113,,,
d2,coap,cbor-dns_message,100.0,,,,99.9992774827499,,,
d2,coap,cbor-dns_cbor,100.0,,,,99.99431282396559,,,
d2,coap,json-dns_cbor,99.99900724709619,,,,99.8549916382076,,,
d2,oscore_base,json-dns_message,100.0,89.73241694633558,88.9523430520539,85.29673260776445,99.99638700402066,100.0,99.99671856200095,70.04184362005604
d2,oscore_base,cbor-dns_message,100.0,90.69214725331045,90.92452204225374,78.03808891543369,99.99531487352206,100.0,100.0,72.71712175784029
d2,oscore_base,cbor-dns_cbor,99.99706429200508,92.61357521249366,91.6055431153931,87.07538649394351,100.0,100.0,100.0,50.61476725264305
d2,oscore_base,json-dns_cbor,99.9990096068139,92.5655979400226,91.6614155362425,85.8423833913186,99.99084563451194,100.0,100.0,50.68822578457419
d2,oscore,json-dns_message,99.99900219517063,89.1107653517541,87.2580354141663,63.65086731670154,99.99963661470257,100.0,100.0,75.54126282896566
d2,oscore,cbor-dns_message,99.99503047129332,90.53381962452704,89.24013031166072,65.04879731392906,99.99274506121768,100.0,100.0,76.24099116957962
d2,oscore,cbor-dns_cbor,99.99702376179945,92.37674663109769,87.91144996130456,72.8527553440559,100.0,100.0,100.0,50.81894949067004
d2,oscore,json-dns_cbor,99.98099501115829,90.736050247002,85.64686585931479,72.73137521831671,100.0,100.0,100.0,50.36068014909264
d2,coaps,json-dns_message,99.95462412464423,88.34297636283954,87.24946921582521,72.48665055869104,99.90050692440157,99.73292946881948,99.71900782861503,88.34056719959435
d2,coaps,cbor-dns_message,99.98010152048404,89.07607348109082,88.62947904739842,75.58907300768387,99.94563096758185,99.69079699361893,99.70591199812995,84.21935917061634
d2,coaps,cbor-dns_cbor,99.98712955153462,92.52500682937101,88.91036980502396,70.31851727642749,99.89557470489292,99.99194257755853,99.98902370142275,51.87131781019152
d2,coaps,json-dns_cbor,99.96282961720657,91.84045597157423,87.44391847618053,72.55601867567869,99.9649243664995,99.98670403954307,99.98783648723804,86.63525004428644
d2,https,json-dns_message,100.0,,,,,,,
d2,https,cbor-dns_message,100.0,,,,,,,
d2,https,cbor-dns_cbor,100.0,,,,,,,
d2,https,json-dns_cbor,100.0,,,,,,,
p2,coap,json-dns_message,99.99900793650794,,,,99.99720794747375,,,
p2,coap,cbor-dns_message,100.0,,,,99.99439841146595,,,
p2,coap,cbor-dns_cbor,100.0,,,,99.97056720416936,,,
p2,coap,json-dns_cbor,99.9990082316771,,,,99.95311390031209,,,
p2,oscore_base,json-dns_message,99.99601672973512,84.22266867895681,81.98785507971694,84.22266867895681,91.59023529650534,90.67637846091033,89.4624072820398,90.67637846091033
p2,oscore_base,cbor-dns_message,99.96533478319624,83.24941207878632,80.63940417765352,83.24941207878632,84.30651585715935,86.8640528018227,84.56081597371889,86.8640528018227
p2,oscore_base,cbor-dns_cbor,99.99603992962479,88.07836922916422,86.77402494525076,88.07836922916422,67.30382025117166,67.12996317048945,60.92789728317256,67.12996317048945
p2,oscore_base,json-dns_cbor,99.99700686535749,84.03487227692874,85.35031419423447,84.03487227692874,69.0801384020541,69.44501320584,64.67748439404414,69.44501320584
p2,oscore,json-dns_message,89.610631085907,63.70644253169888,63.70644253169888,63.70644253169888,75.63302313367315,75.53702242491636,75.53702242491636,75.53702242491636
p2,oscore,cbor-dns_message,89.6977068103282,65.3770861530291,65.3770861530291,65.3770861530291,76.31473582996581,76.37202367737703,76.37202367737703,76.37202367737703
p2,oscore,cbor-dns_cbor,87.57375014189043,72.41574858100559,72.41574858100559,72.41574858100559,47.07362277021373,48.00431716920858,48.00431716920858,48.00431716920858
p2,oscore,json-dns_cbor,86.69503070410272,72.68393735630109,72.68393735630109,72.68393735630109,45.53537861294256,46.6159467004679,46.6159467004679,46.6159467004679
p2,coaps,json-dns_message,90.05846457553794,72.49663363904608,72.49663363904608,72.49663363904608,78.32266569012705,76.06071989219775,76.06071989219775,76.06071989219775
p2,coaps,cbor-dns_message,90.37080199805388,74.08379406284324,74.08379406284324,74.08379406284324,77.70307109249089,75.37630077815587,75.37630077815587,75.37630077815587
p2,coaps,cbor-dns_cbor,87.25358962778691,72.62796985099679,72.62796985099679,72.62796985099679,49.779833135641546,47.60637911490361,47.60637911490361,47.60637911490361
