,,,,-schc,-schc,-schc,,-schc,-schc,-schc
,,,,,-min-rules,-peer-based,,,-min-rules,-peer-based
,,,,,,,_b64,_b64,_b64,_b64
setup,protocol,formats,,,,,,,,
d2,coap,json-dns_message,100.0,,,,100.0,,,
d2,coap,cbor-dns_message,100.0,,,,100.0,,,
d2,coap,cbor-dns_cbor,100.0,,,,100.0,,,
d2,coap,json-dns_cbor,100.0,,,,100.0,,,
d2,oscore_base,json-dns_message,99.99504042057234,94.978009895547,92.97522930740924,90.35459043430455,100.0,100.0,94.88297559220781,89.83760674439148
d2,oscore_base,cbor-dns_message,100.0,94.30979978925184,94.38508153048977,89.72069328961237,100.0,100.0,91.78129792944786,88.78513635001498
d2,oscore_base,cbor-dns_cbor,100.0,97.1276299073529,96.96547021263406,95.65715701762537,100.0,100.0,89.09866681207231,84.0636037584039
d2,oscore_base,json-dns_cbor,99.99008084114467,97.14509530855601,96.86185794251574,95.15184884664426,100.0,100.0,97.60440906307409,86.27619164318098
d2,oscore,json-dns_message,100.0,94.49795559946214,91.8287297364018,81.3172338090011,100.0,100.0,99.32636443901855,90.48896449446043
d2,oscore,cbor-dns_message,100.0,95.02499196164976,92.12701936840875,81.5989476761181,100.0,100.0,98.72032974274794,89.34594225306533
d2,oscore,cbor-dns_cbor,100.0,97.04515889239919,94.83703222211905,84.03902741211088,100.0,100.0,99.17812700186728,84.18210823413916
d2,oscore,json-dns_cbor,100.0,97.16934666087208,95.32897023051083,84.81038328939363,100.0,100.0,99.69626454378444,85.80600892025683
d2,coaps,json-dns_message,100.0,93.85125184094257,93.29652996845425,81.26707291447784,100.0,99.94730869001297,99.95271420465292,92.47143358815744
d2,coaps,cbor-dns_message,100.0,93.36626479124804,93.70752579914422,82.46952924074695,100.0,99.94081001494547,99.9422923263591,90.09114313615247
d2,coaps,cbor-dns_cbor,100.0,96.88371674514862,96.90555206745,83.24444178102715,100.0,99.9966550709125,99.99330969425303,80.80313090598919
d2,coaps,json-dns_cbor,100.0,96.90756302521008,96.78369958743791,84.16360629082448,100.0,100.0,99.9939618995864,91.10946723229517
d2,https,json-dns_message,100.0,,,,,,,
d2,https,cbor-dns_message,100.0,,,,,,,
d2,https,cbor-dns_cbor,100.0,,,,,,,
d2,https,json-dns_cbor,100.0,,,,,,,
p2,coap,json-dns_message,100.0,,,,,,,
p2,coap,cbor-dns_message,100.0,,,,100.0,,,
p2,coap,cbor-dns_cbor,100.0,,,,99.97071956664959,,,
p2,coap,json-dns_cbor,100.0,,,,99.96345272111104,,,
p2,oscore_base,json-dns_message,91.22154441303377,90.68348586033473,92.46579106446117,90.68348586033473,95.0443754323477,95.15121697894033,92.5725528775209,95.15121697894033
p2,oscore_base,cbor-dns_message,92.27297525169865,90.97938144329896,90.87690552125699,90.97938144329896,94.21551185267106,93.38345190410713,90.46779519206348,93.38345190410713
p2,oscore_base,cbor-dns_cbor,89.3567425482319,90.1033423331161,90.70171088519713,90.1033423331161,87.0454753408363,86.6150517276354,83.4262732772314,86.6150517276354
p2,oscore_base,json-dns_cbor,88.5632098398056,92.7991651205937,93.04774058820117,92.7991651205937,88.0724953070751,88.39857542454489,85.20544596060694,88.39857542454489
p2,oscore,json-dns_message,85.63212740857256,81.24454932539886,81.24454932539886,81.24454932539886,90.03591665551242,89.8846725077998,89.8846725077998,89.8846725077998
p2,oscore,cbor-dns_message,85.29209284028325,80.35524848352964,80.35524848352964,80.35524848352964,88.58941787252844,88.70629987215095,88.70629987215095,88.70629987215095
p2,oscore,cbor-dns_cbor,84.66266719118805,84.79597213277911,84.79597213277911,84.79597213277911,,85.8450774116713,85.8450774116713,85.8450774116713
p2,oscore,json-dns_cbor,83.0072748721982,84.99381613302185,84.99381613302185,84.99381613302185,,87.39828385179929,87.39828385179929,87.39828385179929
p2,coaps,json-dns_message,85.12622129643405,81.10697456457785,81.10697456457785,81.10697456457785,86.25927234192865,87.38579190984102,87.38579190984102,87.38579190984102
p2,coaps,cbor-dns_message,85.14679627058123,80.57671532644525,80.57671532644525,80.57671532644525,85.48348319469154,86.49593233281448,86.49593233281448,86.49593233281448
p2,coaps,cbor-dns_cbor,82.84481475970837,83.9695111058179,83.9695111058179,83.9695111058179,82.32010833760339,80.84229420465688,80.84229420465688,80.84229420465688
p2,coaps,json-dns_cbor,82.21087085895655,87.2911744266852,87.2911744266852,87.2911744266852,83.45598617871323,82.41449719244513,82.41449719244513,82.41449719244513
p2,https,json-dns_message,72.07399325530649,,,,,,,
