,,,,-schc,-schc,-schc,,-schc,-schc,-schc
,,,,,-min-rules,-peer-based,,,-min-rules,-peer-based
,,,,,,,_b64,_b64,_b64,_b64
setup,protocol,formats,,,,,,,,
d2,oscore,json-dns_message,96.82991187612242,86.76785688353229,86.94476891735523,60.529950118423926,93.07765734112677,97.5283635248045,88.17777910054613,75.93339985655614
d2,oscore,cbor-dns_message,97.35400597748955,88.01771591268587,87.87851945586841,62.09630616999278,93.21240679597032,97.56478085365427,88.7037271019492,76.57012619739672
d2,oscore,cbor-dns_cbor,98.73911021142654,78.8158547285698,76.69266000560559,72.97295235188646,72.65462159859672,98.04082767545177,70.26675805510759,49.372709019153994
d2,oscore,json-dns_cbor,97.96317786123305,79.1060994230494,76.8635664645328,73.38703883978481,73.15014492777404,97.81788918361902,68.44555047429262,46.86311761974018
d2,coaps,json-dns_message,99.3704110554277,83.18370178622399,80.8338681610716,59.699080523724135,87.20638877045687,91.77584255659598,82.94425832719179,77.12321608875583
d2,coaps,cbor-dns_message,98.85740684123799,84.01989199743723,84.09165808245768,56.13689056935737,90.80318782591584,91.67499303691973,77.50180166874529,78.40037286910373
d2,coaps,cbor-dns_cbor,98.32907435918555,73.74120619063191,69.25696205269747,67.4721490240809,91.59343031780679,96.91642692997873,72.98421692928973,53.29855888332658
d2,coaps,json-dns_cbor,99.69116527213458,73.38525628932129,69.2914328469884,66.019138622428,73.844181276457,97.25722772588844,69.71764889624984,54.52029040043816
p2,oscore,json-dns_message,92.59199387416514,52.276594460870086,52.276594460870086,52.276594460870086,58.52150905691174,15.17819544559395,15.17819544559395,15.17819544559395
p2,oscore,cbor-dns_message,92.20239082643694,55.5723197033551,55.5723197033551,55.5723197033551,62.1901146788732,24.8686652248287,24.8686652248287,24.8686652248287
p2,oscore,cbor-dns_cbor,91.91908055524812,65.13512649595589,65.13512649595589,65.13512649595589,4.606731680944089,2.939239505603621,2.939239505603621,2.939239505603621
p2,oscore,json-dns_cbor,94.47233823507686,65.21005230586012,65.21005230586012,65.21005230586012,4.139373719130108,2.510012916688963,2.510012916688963,2.510012916688963
p2,coaps,json-dns_message,94.95220818341636,50.21420107556285,50.21420107556285,50.21420107556285,75.18907218523499,76.45695867761913,76.45695867761913,76.45695867761913
p2,coaps,cbor-dns_message,94.09542637005103,50.00608558093545,50.00608558093545,50.00608558093545,83.6791184283887,80.23712789288125,80.23712789288125,80.23712789288125
p2,coaps,cbor-dns_cbor,94.96240183876384,58.8798324983175,58.8798324983175,58.8798324983175,53.22390782788284,47.15477340255618,47.15477340255618,47.15477340255618
p2,coaps,json-dns_cbor,95.39120524806259,59.16803975729545,59.16803975729545,59.16803975729545,51.4769400018126,47.179834653860745,47.179834653860745,47.179834653860745
p1,oscore,json-dns_message,92.72386948568511,51.331991936823385,51.331991936823385,51.331991936823385,60.31967517957136,16.252807283763275,16.252807283763275,16.252807283763275
p1,oscore,cbor-dns_message,92.93663654353418,55.14435482837513,55.14435482837513,55.14435482837513,63.00284937351017,23.804393972926015,23.804393972926015,23.804393972926015
p1,oscore,cbor-dns_cbor,92.9145181514506,64.26321225831235,64.26321225831235,64.26321225831235,16.34131102098974,2.4919211519802174,2.4919211519802174,2.4919211519802174
p1,oscore,json-dns_cbor,94.63143941737397,64.84061083451407,64.84061083451407,64.84061083451407,13.509068863693471,1.8407221431388048,1.8407221431388048,1.8407221431388048
p1,coaps,json-dns_message,94.53445908418854,49.2946957399468,49.2946957399468,49.2946957399468,78.70650355842707,77.55155215286989,77.55155215286989,77.55155215286989
p1,coaps,cbor-dns_message,95.01004088732445,49.922876055140584,49.922876055140584,49.922876055140584,83.5997507461218,75.3820299880896,75.3820299880896,75.3820299880896
p1,coaps,cbor-dns_cbor,95.3027204600914,58.4485401323414,58.4485401323414,58.4485401323414,49.6263125375234,47.535713038447305,47.535713038447305,47.535713038447305
p1,coaps,json-dns_cbor,95.34526155901457,58.934963344730505,58.934963344730505,58.934963344730505,50.64614440861316,44.539321511179644,44.539321511179644,44.539321511179644
d1,oscore,json-dns_message,93.9652573376805,60.53488320448282,60.53488320448282,60.53488320448282,80.7431640883468,71.22141124548416,71.22141124548416,71.22141124548416
d1,oscore,cbor-dns_message,93.75511046315175,62.056944005061695,62.056944005061695,62.056944005061695,81.23300374986405,70.90669387588369,70.90669387588369,70.90669387588369
d1,oscore,cbor-dns_cbor,93.14253971709823,72.44670930094316,72.44670930094316,72.44670930094316,55.821736992034076,45.81678869149742,45.81678869149742,45.81678869149742
d1,oscore,json-dns_cbor,94.06480761916708,73.17707723520739,73.17707723520739,73.17707723520739,51.47708708653891,43.73683166790194,43.73683166790194,43.73683166790194
d1,coaps,json-dns_message,96.93967173760231,80.47732405542331,80.47732405542331,80.47732405542331,84.21173461021286,70.9402754999576,70.9402754999576,70.9402754999576
d1,coaps,cbor-dns_message,97.28168756425369,81.13670508708861,81.13670508708861,81.13670508708861,81.81660162015021,72.70573139779071,72.70573139779071,72.70573139779071
d1,coaps,cbor-dns_cbor,97.65263814668276,69.04318704228209,69.04318704228209,69.04318704228209,46.49308111103256,48.055722927863876,48.055722927863876,48.055722927863876
d1,coaps,json-dns_cbor,97.07919798329705,69.1823132629237,69.1823132629237,69.1823132629237,48.61373044741642,47.52741558410258,47.52741558410258,47.52741558410258
