,,,,-schc,-schc,-schc,,-schc,-schc,-schc
,,,,,-min-rules,-peer-based,,,-min-rules,-peer-based
,,,,,,,_b64,_b64,_b64,_b64
setup,protocol,formats,,,,,,,,
d2,coap,json-dns_message,100.0,,,,100.0,,,
d2,coap,cbor-dns_message,100.0,,,,100.0,,,
d2,coap,cbor-dns_cbor,100.0,,,,100.0,,,
d2,coap,json-dns_cbor,100.0,,,,100.0,,,
d2,oscore_base,json-dns_message,99.98994772818656,88.91010463606507,87.11861827588831,85.21541950113378,100.0,100.0,83.45310815666546,73.84726746290265
d2,oscore_base,cbor-dns_message,100.0,92.04562622752682,92.8889913899139,88.79336579427876,100.0,100.0,76.90592635212889,74.60913522296443
d2,oscore_base,cbor-dns_cbor,100.0,93.10007992185419,92.75336796689267,88.71826735309781,100.0,100.0,56.79628160072554,50.29946951115167
d2,oscore_base,json-dns_cbor,99.98025471418698,91.72777678411734,91.97613322646718,85.64752404062192,100.0,100.0,89.0038074671819,53.41031913078105
d2,oscore,json-dns_message,100.0,88.76190476190476,87.27313974591652,77.87395596051633,100.0,100.0,98.78903990746096,75.50440568243121
d2,oscore,cbor-dns_message,100.0,93.84615384615384,90.89809495010583,86.72860487952262,100.0,100.0,97.78185877354075,75.61959654178675
d2,oscore,cbor-dns_cbor,100.0,92.83309709425939,91.25624553890079,79.25925925925927,100.0,100.0,98.20045558086561,50.9386733416771
d2,oscore,json-dns_cbor,100.0,92.45881420139195,90.95725574712644,77.62889342443873,100.0,100.0,99.10461042211223,52.00405885337393
d2,coaps,json-dns_message,100.0,88.51873450940371,89.68437816707689,81.48469093009821,100.0,99.84437350359137,99.860312899106,87.0922887449843
d2,coaps,cbor-dns_message,100.0,92.82013863553448,92.72426919485743,88.84957030403697,100.0,99.84082136177325,99.84472667914162,82.11775043936731
d2,coaps,cbor-dns_cbor,100.0,92.59804345944073,92.47729076638151,73.56301320956801,100.0,99.98848191660908,99.97700224228137,51.84135977337111
d2,coaps,json-dns_cbor,100.0,91.00575985821887,91.00917431192661,78.11196876940821,100.0,100.0,99.97689730853645,88.55819339895773
d2,https,json-dns_message,100.0,,,,,,,
d2,https,cbor-dns_message,100.0,,,,,,,
d2,https,cbor-dns_cbor,100.0,,,,,,,
d2,https,json-dns_cbor,100.0,,,,,,,
p2,coap,json-dns_message,100.0,,,,,,,
p2,coap,cbor-dns_message,100.0,,,,100.0,,,
p2,coap,cbor-dns_cbor,100.0,,,,99.90702539368935,,,
p2,coap,json-dns_cbor,100.0,,,,99.87353414578064,,,
p2,oscore_base,json-dns_message,98.59418010224145,84.54050739633632,88.40734252418311,84.54050739633632,91.65870361522536,91.98043815355254,85.63785186664005,91.98043815355254
p2,oscore_base,cbor-dns_message,98.09833481131146,91.47351622463714,91.8230358504958,91.47351622463714,90.87374749498997,92.52284465633691,81.95075304805164,92.52284465633691
p2,oscore_base,cbor-dns_cbor,98.010098010098,84.92928564994145,83.33036826187511,84.92928564994145,67.0832853357908,73.77275870016132,56.67029754056069,73.77275870016132
p2,oscore_base,json-dns_cbor,97.22026387350186,84.3095491657792,84.05887600356824,84.3095491657792,69.45441908954012,73.65828213747537,56.93092257765415,73.65828213747537
p2,oscore,json-dns_message,95.0283949387267,81.45184338382396,81.45184338382396,81.45184338382396,82.47998846181582,76.81248198328049,76.81248198328049,76.81248198328049
p2,oscore,cbor-dns_message,93.90436672594349,87.38307747233131,87.38307747233131,87.38307747233131,82.30774806117272,75.91876208897486,75.91876208897486,75.91876208897486
p2,oscore,cbor-dns_cbor,93.29334251155473,75.99051216726697,75.99051216726697,75.99051216726697,,51.79289639154818,51.79289639154818,51.79289639154818
p2,oscore,json-dns_cbor,93.27940882764129,76.50971468580431,76.50971468580431,76.50971468580431,,52.75291718590688,52.75291718590688,52.75291718590688
p2,coaps,json-dns_message,96.23811905952977,84.92469553938172,84.92469553938172,84.92469553938172,82.48991492590966,77.0538018661902,77.0538018661902,77.0538018661902
p2,coaps,cbor-dns_message,93.6037286790956,89.7149488648727,89.7149488648727,89.7149488648727,82.06055308328035,77.56463390566411,77.56463390566411,77.56463390566411
p2,coaps,cbor-dns_cbor,93.08500099068753,75.7047216349542,75.7047216349542,75.7047216349542,63.06861536655515,50.64209617045782,50.64209617045782,50.64209617045782
p2,coaps,json-dns_cbor,93.49625935162095,78.82951199928628,78.82951199928628,78.82951199928628,63.61181337623535,54.010602742883485,54.010602742883485,54.010602742883485
p2,https,json-dns_message,69.75183778183433,,,,,,,
