,,,,-schc,-schc,-schc,,-schc,-schc,-schc
,,,,,-min-rules,-peer-based,,,-min-rules,-peer-based
,,,,,,,_b64,_b64,_b64,_b64
setup,protocol,formats,,,,,,,,
d2,coap,json-dns_message,100.0,,,,100.0,,,
d2,coap,cbor-dns_message,99.99506002074791,,,,100.0,,,
d2,coap,cbor-dns_cbor,100.0,,,,100.0,,,
d2,coap,json-dns_cbor,100.0,,,,100.0,,,
d2,oscore_base,json-dns_message,100.0,92.32072710467534,83.45728488304883,77.46680748340374,100.0,100.0,94.3280643220478,79.44947427099552
d2,oscore_base,cbor-dns_message,100.0,92.00663600030164,88.72314804024396,74.81747682996028,100.0,100.0,94.3277424957933,79.92595561153412
d2,oscore_base,cbor-dns_cbor,100.0,94.88100583744948,90.29130571390098,87.01577864166477,100.0,100.0,85.13947692400085,63.85210772084693
d2,oscore_base,json-dns_cbor,100.0,94.7687025659559,88.82868238056534,85.01058834361477,100.0,100.0,99.48230742974172,66.48878724350422
d2,oscore,json-dns_message,100.0,91.96788691276456,84.95277427249435,71.72070952434754,100.0,100.0,98.59744760735754,83.1613945093569
d2,oscore,cbor-dns_message,100.0,93.06312140489887,84.97670510960054,73.51681501620051,100.0,100.0,98.22892456263625,82.73568864538069
d2,oscore,cbor-dns_cbor,100.0,95.12238699303198,85.89327564449252,74.47134538768005,100.0,100.0,98.74652600533152,63.69727770044994
d2,oscore,json-dns_cbor,100.0,94.77947394187547,86.37150405393095,73.69410500872834,100.0,100.0,98.67562539911708,64.14769466233021
d2,coaps,json-dns_message,100.0,92.20879973401308,90.52409067716306,72.8367783321454,100.0,99.84413715929982,99.83611144421793,90.06727658814424
d2,coaps,cbor-dns_message,100.0,92.3837784371909,91.89696904013583,74.61818691326889,100.0,99.84058028775257,99.83052537134883,87.36997919667147
d2,coaps,cbor-dns_cbor,100.0,95.52868762365355,94.8485120920615,72.25073813309108,100.0,99.99424062661983,99.98849979874647,61.98097889120854
d2,coaps,json-dns_cbor,100.0,95.04708438971387,94.5547438712858,73.51561808689496,100.0,100.0,99.98844731977819,83.01008093142127
d2,https,json-dns_message,100.0,,,,,,,
d2,https,cbor-dns_message,100.0,,,,,,,
d2,https,cbor-dns_cbor,100.0,,,,,,,
d2,https,json-dns_cbor,100.0,,,,,,,
p2,coap,json-dns_message,100.0,,,,,,,
p2,coap,cbor-dns_message,100.0,,,,100.0,,,
p2,coap,cbor-dns_cbor,100.0,,,,100.0,,,
p2,coap,json-dns_cbor,100.0,,,,99.98275168171104,,,
p2,oscore_base,json-dns_message,92.48389405869722,78.71412169919633,80.32085149049401,78.71412169919633,91.78255372945638,91.97549584521137,89.56599046310515,91.97549584521137
p2,oscore_base,cbor-dns_message,93.14395763119884,80.26300872916903,76.43156690812047,80.26300872916903,87.7603291904602,90.69875996996326,85.92966871765617,90.69875996996326
p2,oscore_base,cbor-dns_cbor,91.44860037451386,84.43177114473623,79.59403628525237,84.43177114473623,76.06120917485073,76.58281917418131,66.42986267482794,76.58281917418131
p2,oscore_base,json-dns_cbor,90.70995501662429,86.66758078522786,85.5729142804783,86.66758078522786,75.10093343238267,76.95499119939653,68.10238193409242,76.95499119939653
p2,oscore,json-dns_message,84.34596140100071,70.80807718517987,70.80807718517987,70.80807718517987,78.94961809362746,80.35239298986964,80.35239298986964,80.35239298986964
p2,oscore,cbor-dns_message,84.08662900188324,71.11508859853231,71.11508859853231,71.11508859853231,78.41164791528789,80.27051533927761,80.27051533927761,80.27051533927761
p2,oscore,cbor-dns_cbor,82.3987246811703,74.49414270500533,74.49414270500533,74.49414270500533,,60.91152460587632,60.91152460587632,60.91152460587632
p2,oscore,json-dns_cbor,81.3838083085212,74.60776034490422,74.60776034490422,74.60776034490422,,60.74608586276522,60.74608586276522,60.74608586276522
p2,coaps,json-dns_message,84.1116173120729,73.21829938794563,73.21829938794563,73.21829938794563,75.89372765680858,79.71056201948772,79.71056201948772,79.71056201948772
p2,coaps,cbor-dns_message,83.77931945820944,73.34375542817439,73.34375542817439,73.34375542817439,77.4443408086297,79.94968345946837,79.94968345946837,79.94968345946837
p2,coaps,cbor-dns_cbor,81.63323105971206,74.21669563667157,74.21669563667157,74.21669563667157,58.53691501942896,59.935523698470405,59.935523698470405,59.935523698470405
p2,coaps,json-dns_cbor,81.41204999067338,74.43575617558201,74.43575617558201,74.43575617558201,59.209540256101135,59.9244677651148,59.9244677651148,59.9244677651148
p2,https,json-dns_message,66.10694605396968,,,,,,,
