protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
coaps,schc,1024,d1,json,dns_message,0.2,nb,,16877,16670,16331,37528,0.62244010708647,0.508220910623946,0.5030852237159805,0.5056400269642723
coaps,schc,1024,d1,json,dns_message,0.2,lr,max_iter=5000,25986,7561,10225,43634,0.7965128252065076,0.7176272403413327,0.7746147196470623,0.7450328277760256
coaps,schc,1024,d1,json,dns_message,0.2,knn,algorithm=brute,25240,8307,9180,44679,0.7999336429993364,0.7332945961650204,0.7523772617521686,0.7427133756087513
coaps,schc,1024,d1,json,dns_message,0.2,svm,C=0.01,26624,6923,11069,42790,0.7941560075967324,0.7063380468522007,0.7936328136644111,0.7474452554744525
coaps,schc,1024,d1,json,dns_message,0.2,dt,,23265,10320,10067,43754,0.7667551426675514,0.6979779191167647,0.6927199642697632,0.6953390020473124
coaps,schc,1024,d1,json,dns_message,0.2,rf,"n_estimators=250,max_depth=9",30022,3563,12574,41247,0.8153788069468915,0.7048079631890318,0.8939109721601906,0.7881755293314606
