protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
oscore-base,eth,1024,p1,cbor,dns_message,0.2,nb,,23290,722,11690,13458,0.7475183075671278,0.665809033733562,0.9699317008162586,0.7895985896392731
oscore-base,eth,1024,p1,cbor,dns_message,0.2,lr,max_iter=2800,22220,1838,4380,20722,0.8735150528885273,0.8353383458646616,0.9236012968659074,0.8772553199889455
oscore-base,eth,1024,p1,cbor,dns_message,0.2,knn,"algorithm=brute,n_jobs=-1",21769,2243,6030,19118,0.8317127746135069,0.7830857225080039,0.9065883724804265,0.8403234834301596
oscore-base,eth,1024,p1,cbor,dns_message,0.2,dt,,19724,4288,3892,21256,0.8336045565500407,0.8351964769647696,0.8214226220223222,0.8282522885697489
oscore-base,eth,1024,p1,cbor,dns_message,0.2,rf,"n_estimators=250,max_depth=9",22853,1159,4594,20554,0.8829739625711961,0.832622873173753,0.9517324670997834,0.8882022581083969
