protocol,link_layer,link_layer_mode,blocksize,network_setup,data_format,dns_format,vector_type,run,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
oscore-base,schc,min_rules,1024,d2,json,dns_message,binvec,1,0.2,nb,,7646,5460,3964,19344,0.7411984401603778,0.6585701981050818,0.5833969174423927,0.6187085288881696
oscore-base,schc,min_rules,1024,d2,json,dns_message,binvec,1,0.2,lr,max_iter=5000,11623,1483,1221,22087,0.9257428461580711,0.9049361569604485,0.8868457195177781,0.8957996146435453
oscore-base,schc,min_rules,1024,d2,json,dns_message,binvec,1,0.2,knn,algorithm=brute,11826,1280,2236,21072,0.9034437304333498,0.8409899018631773,0.9023348084846635,0.8705830388692579
oscore-base,schc,min_rules,1024,d2,json,dns_message,binvec,1,0.2,svm,C=0.01,11613,1493,1238,22070,0.9250013730982589,0.9036650844292273,0.8860827102090646,0.894787533228031
oscore-base,schc,min_rules,1024,d2,json,dns_message,binvec,1,0.2,dt,,11665,1441,1734,21574,0.9128082605591256,0.8705873572654675,0.8900503586143751,0.880211280890398
oscore-base,schc,min_rules,1024,d2,json,dns_message,binvec,1,0.2,rf,"n_estimators=250,max_depth=9",11235,1871,509,22799,0.934640522875817,0.9566587193460491,0.8572409583396917,0.9042253521126761
