protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
oscore,schc,64,p2,cbor,dns_cbor,0.2,nb,,39411,3153,67296,74554,0.6179845347967075,0.36933846889145044,0.9259233154778687,0.5280463050425066
oscore,schc,64,p2,cbor,dns_cbor,0.2,lr,max_iter=5000,23318,19246,7020,134830,0.8575704664504864,0.7686070274902762,0.5478338502020487,0.6397081012866588
oscore,schc,64,p2,cbor,dns_cbor,0.2,knn,algorithm=brute,25309,17255,11402,130448,0.8446050733675318,0.6894118928931383,0.594610468940889,0.6385115105644907
oscore,schc,64,p2,cbor,dns_cbor,0.2,dt,,26475,16089,16720,125130,0.8220905137353997,0.6129181618242853,0.622004510854243,0.6174279084410965
oscore,schc,64,p2,cbor,dns_cbor,0.2,rf,"n_estimators=250,max_depth=9",24888,17676,7434,134416,0.8638389710108777,0.7700018563207722,0.5847194812517621,0.6646903293005368
