protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
oscore-base,eth,1024,p1,json,dns_cbor,0.2,nb,,23459,646,19228,6160,0.5984482654112703,0.5495584135685337,0.9732005807923667,0.7024493951371422
oscore-base,eth,1024,p1,json,dns_cbor,0.2,lr,max_iter=2800,20730,3469,5409,19885,0.820621097933041,0.7930678296797888,0.8566469688830117,0.8236322460169255
oscore-base,eth,1024,p1,json,dns_cbor,0.2,knn,"algorithm=brute,n_jobs=-1",20985,3120,8274,17114,0.7697856262501768,0.7172152158310263,0.8705662725575607,0.7864852709691927
oscore-base,eth,1024,p1,json,dns_cbor,0.2,dt,,18938,5167,4963,20425,0.7953245913563535,0.7923517844441655,0.7856461315079859,0.7889847102445527
oscore-base,eth,1024,p1,json,dns_cbor,0.2,rf,"n_estimators=250,max_depth=9",22293,1812,5898,19490,0.8442203948033055,0.7907842928594232,0.9248288736776602,0.8525699862322166
