protocol;link_layer;link_layer_mode;blocksize;network_setup;data_format;dns_format;randiv_pad;vector_type;classifier;classifier_args;job_id;start;stop;feature;accuracy_mean;accuracy_std;precision_mean;precision_std;recall_mean;recall_std;f1_mean;f1_std;balanced_accuracy_mean;balanced_accuracy_std;roc_auc_mean;roc_auc_std
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;0;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;1;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;2;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;3;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;4;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;5;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;6;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;7;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;8;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;9;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;10;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;11;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;12;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;13;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;14;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;15;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;16;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;17;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;18;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;19;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;20;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;21;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;22;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;eth;;1024;p1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760475673;1760478783;23;0.0;0.0;;;;;0.0;0.0;;;;
