protocol;link_layer;link_layer_mode;blocksize;network_setup;data_format;dns_format;randiv_pad;vector_type;classifier;classifier_args;repeats;job_id;start;stop;feature;accuracy_mean;accuracy_std;precision_mean;precision_std;recall_mean;recall_std;f1_mean;f1_std;balanced_accuracy_mean;balanced_accuracy_std;roc_auc_mean;roc_auc_std
oscore;schc;;64;d2;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1041056;1760601762;1760602600;0;0.0;0.0;;;;;0.0;0.0;;;;
oscore;schc;;64;d2;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1041056;1760601762;1760602600;1;0.0;0.0;;;;;0.0;0.0;;;;
oscore;schc;;64;d2;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1041056;1760601762;1760602600;2;0.0;0.0;;;;;0.0;0.0;;;;
oscore;schc;;64;d2;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1041056;1760601762;1760602600;3;0.00030750924198963414;0.00002005495056456308;;;;;0.0005523631285078157;0.000035794179467307785;;;;
oscore;schc;;64;d2;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1041056;1760601762;1760602600;4;0.0;0.0;;;;;0.0;0.0;;;;
oscore;schc;;64;d2;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1041056;1760601762;1760602600;5;0.0001905220303631272;3.342491760760513e-6;;;;;0.00034423521398013746;6.6824713640945e-6;;;;
oscore;schc;;64;d2;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1041056;1760601762;1760602600;6;0.11174618454565505;0.00011364471986580194;;;;;0.2396613094442961;0.00027035829006227807;;;;
oscore;schc;;64;d2;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1041056;1760601762;1760602600;7;0.10884490169731725;0.00018049455508090118;;;;;0.2291219962760635;0.00041745879292670596;;;;
oscore;schc;;64;d2;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1041056;1760601762;1760602600;8;0.0043753217148319035;0.00009693226106199937;;;;;0.008051437901071434;0.0001773838338645639;;;;
oscore;schc;;64;d2;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1041056;1760601762;1760602600;9;6.684983521465515e-6;0.000026739934086028594;;;;;0.000013092548120652303;0.000048686989646662404;;;;
oscore;schc;;64;d2;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1041056;1760601762;1760602600;10;-0.00004010990112912616;6.684983521521026e-6;;;;;-0.00007256075272771279;0.000011941228074408006;;;;
