protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_data,false_data,false_dns,true_dns,accuracy,precision,recall,f1_score
coap,eth,1024,p1,cbor,dns_cbor,0.2,nb,,23471,600,16253,8800,0.6569294031430665,0.9361702127659575,0.35125533868199416,0.5108408556584332
coap,eth,1024,p1,cbor,dns_cbor,0.2,lr,max_iter=600,24071,0,8,25045,0.9998371468121489,1.0,0.9996806769648345,0.9998403129865464
coap,eth,1024,p1,cbor,dns_cbor,0.2,knn,"algorithm=brute,n_jobs=-1",24048,23,1,25052,0.9995114404364466,0.9990827517447657,0.9999600846206044,0.9995212256623045
coap,eth,1024,p1,cbor,dns_cbor,0.2,dt,,24071,0,2,25051,0.9999592867030372,1.0,0.9999201692412086,0.9999600830273032
coap,eth,1024,p1,cbor,dns_cbor,0.2,rf,"n_estimators=250,max_depth=9",24071,0,0,25053,1.0,1.0,1.0,1.0
