protocol;link_layer;link_layer_mode;blocksize;network_setup;data_format;dns_format;randiv_pad;vector_type;classifier;classifier_args;job_id;start;stop;feature;accuracy_mean;accuracy_std;precision_mean;precision_std;recall_mean;recall_std;f1_mean;f1_std;balanced_accuracy_mean;balanced_accuracy_std;roc_auc_mean;roc_auc_std
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;0;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;1;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;2;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;3;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;4;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;5;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;6;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;7;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;8;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;9;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;10;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;11;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;12;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;13;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;14;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;15;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;16;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;17;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;18;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;19;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;20;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;21;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;22;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;23;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;24;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;25;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;26;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;27;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;28;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;29;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;30;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;31;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;32;-0.000021269807508161875;0.0;;;;;-0.00002220159865296001;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;33;-0.000021269807508161875;0.0;;;;;-0.00002220159865296001;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;34;-0.000021269807508161875;0.0;;;;;-0.00002220159865296001;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;35;-0.000021269807508161875;0.0;;;;;-0.00002220159865296001;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;36;-0.000021269807508161875;0.0;;;;;-0.00002220159865296001;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;37;-0.000021269807508161875;0.0;;;;;-0.00002220159865296001;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;38;-0.000021269807508161875;0.0;;;;;-0.00002220159865296001;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;39;-0.000021269807508161875;0.0;;;;;-0.00002220159865296001;0.0;;;;
coaps;eth;;1024;p2;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760472628;1760478745;40;-0.000010634903754080938;0.000031904711262353835;;;;;0.0001009799693678648;0.00003782663880580461;;;;
