protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
coaps,schc,1024,d2,json,dns_cbor,0.2,nb,,21595,6023,20842,32738,0.6691420970959876,0.5088719749275397,0.7819175899775509,0.6165155948897295
coaps,schc,1024,d2,json,dns_cbor,0.2,lr,max_iter=5000,25900,1718,834,52746,0.968570654449617,0.9688037704795391,0.937794192193497,0.9530468060052988
coaps,schc,1024,d2,json,dns_cbor,0.2,knn,algorithm=brute,24445,3173,1263,52317,0.9453681125150866,0.950871324101447,0.8851111593888044,0.9168135618647564
coaps,schc,1024,d2,json,dns_cbor,0.2,dt,,26033,1585,1816,51764,0.958114731889948,0.9347911953750584,0.9426098920993555,0.9386842627147673
coaps,schc,1024,d2,json,dns_cbor,0.2,rf,"n_estimators=250,max_depth=9",25488,2130,425,53155,0.9685337077267913,0.9835989657700768,0.9228763849663263,0.9522706469148717
