protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
oscore-base,schc,64,d1,cbor,dns_cbor,0.2,nb,,32916,9999,60722,58280,0.5632268384419178,0.3515239539503193,0.7670045438657812,0.482098525847107
oscore-base,schc,64,d1,cbor,dns_cbor,0.2,lr,max_iter=5000,24167,18748,10349,108653,0.8202968187404658,0.7001680380113571,0.5631364324828149,0.6242202735338559
oscore-base,schc,64,d1,cbor,dns_cbor,0.2,knn,algorithm=brute,26949,15966,12522,106480,0.824058005027267,0.6827544273010565,0.6279622509612024,0.6542130944577962
oscore-base,schc,64,d1,cbor,dns_cbor,0.2,dt,,26966,15949,16317,102685,0.8007250628408382,0.6230159646974562,0.6283583828498194,0.6256757697394371
oscore-base,schc,64,d1,cbor,dns_cbor,0.2,rf,"n_estimators=250,max_depth=9",25505,17410,9992,109010,0.8307651451052083,0.7185114235005775,0.5943143423045555,0.650538182931184
