protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
oscore,eth,1024,d1,cbor,dns_cbor,0.2,nb,,21866,2289,16463,8542,0.6185516680227827,0.5704818805604112,0.9052370109708135,0.6998911721400679
oscore,eth,1024,d1,cbor,dns_cbor,0.2,lr,max_iter=2800,21011,2974,5475,19700,0.8281326281529698,0.793287019557502,0.8760058369814467,0.8325969368548275
oscore,eth,1024,d1,cbor,dns_cbor,0.2,knn,"algorithm=brute,n_jobs=-1",20581,3574,5891,19114,0.8074654190398698,0.777462979752191,0.8520389153384392,0.8130444229363778
oscore,eth,1024,d1,cbor,dns_cbor,0.2,dt,,19085,5070,4691,20314,0.8014442636289666,0.8027002018842531,0.7901055682053405,0.7963530909015042
oscore,eth,1024,d1,cbor,dns_cbor,0.2,rf,"n_estimators=250,max_depth=9",22550,1605,5027,19978,0.865093572009764,0.817710410849621,0.9335541295797971,0.8718008196087528
