protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
oscore-base,schc,1024,d1,json,dns_cbor,0.2,nb,,20549,6269,22209,30483,0.6418312161992202,0.480588427896534,0.7662390931463943,0.59069219271013
oscore-base,schc,1024,d1,json,dns_cbor,0.2,lr,max_iter=5000,20125,6693,6595,46097,0.832876367752484,0.7531811377245509,0.7504288164665524,0.7518024580671673
oscore-base,schc,1024,d1,json,dns_cbor,0.2,knn,algorithm=brute,21062,5756,6455,46237,0.8464218337316061,0.7654177417596395,0.7853680363934671,0.775264562436735
oscore-base,schc,1024,d1,json,dns_cbor,0.2,dt,,19350,7468,7256,45436,0.8148157464469878,0.7272795610012779,0.7215303154597659,0.7243935309973046
oscore-base,schc,1024,d1,json,dns_cbor,0.2,rf,"n_estimators=250,max_depth=9",20997,5821,5175,47517,0.8617029304490001,0.8022696011004127,0.7829442911477366,0.7924891488960181
