protocol,link_layer,link_layer_mode,blocksize,network_setup,data_format,dns_format,vector_type,run,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
oscore-base,schc,peer_based,64,d2,json,dns_message,binvec,1,0.2,nb,,19749,7701,17724,46517,0.722709971534829,0.527019454006885,0.7194535519125683,0.6083822374197125
oscore-base,schc,peer_based,64,d2,json,dns_message,binvec,1,0.2,lr,max_iter=5000,19683,7767,4371,59870,0.8676205952601673,0.8182838613120479,0.7170491803278689,0.7643289841565704
oscore-base,schc,peer_based,64,d2,json,dns_message,binvec,1,0.2,knn,algorithm=brute,22327,5123,2557,61684,0.9162404161804321,0.8972432084873815,0.8133697632058288,0.8532502770665342
oscore-base,schc,peer_based,64,d2,json,dns_message,binvec,1,0.2,svm,C=0.01,19295,8155,4164,60077,0.8656465738185863,0.822498827742018,0.7029143897996357,0.7580192107485906
oscore-base,schc,peer_based,64,d2,json,dns_message,binvec,1,0.2,dt,,24095,3355,4182,60059,0.9178000021812391,0.8521059518336457,0.8777777777777778,0.8647513772498071
oscore-base,schc,peer_based,64,d2,json,dns_message,binvec,1,0.2,rf,"n_estimators=250,max_depth=9",18752,8698,3338,60903,0.8687330272327709,0.8488909008601176,0.6831329690346084,0.7570448122729108
oscore-base,schc,peer_based,64,d2,json,dns_message,binvec,2,0.2,nb,,19767,7592,17296,47036,0.7285665986847127,0.5333351320724172,0.7225044775028328,0.6136723479556673
oscore-base,schc,peer_based,64,d2,json,dns_message,binvec,2,0.2,lr,max_iter=5000,19504,7855,4316,60016,0.8672606907984426,0.8188077246011755,0.7128915530538397,0.7621876160143809
oscore-base,schc,peer_based,64,d2,json,dns_message,binvec,2,0.2,knn,algorithm=brute,22223,5136,2457,61875,0.9171892552158881,0.9004457050243112,0.812273840418144,0.8540902015795846
oscore-base,schc,peer_based,64,d2,json,dns_message,binvec,2,0.2,svm,C=0.01,19145,8214,4061,60271,0.8661264464342193,0.8250021546151858,0.6997697284257466,0.7572431523781271
oscore-base,schc,peer_based,64,d2,json,dns_message,binvec,2,0.2,dt,,23949,3410,3989,60343,0.919305057202997,0.8572195575918105,0.8753609415548814,0.8661952727996094
oscore-base,schc,peer_based,64,d2,json,dns_message,binvec,2,0.2,rf,"n_estimators=250,max_depth=9",18709,8650,3422,60910,0.8683404041836167,0.8453752654647327,0.6838334734456669,0.7560719337239846
