protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_data,false_data,false_dns,true_dns,accuracy,precision,recall,f1_score
oscore,eth,1024,d2,cbor,dns_cbor,0.2,nb,,24975,0,161,24024,0.9967249796582588,1.0,0.993342981186686,0.9966603746188472
oscore,eth,1024,d2,cbor,dns_cbor,0.2,lr,max_iter=2600,24975,0,0,24185,1.0,1.0,1.0,1.0
oscore,eth,1024,d2,cbor,dns_cbor,0.2,knn,"algorithm=brute,n_jobs=-1",24975,0,0,24185,1.0,1.0,1.0,1.0
oscore,eth,1024,d2,cbor,dns_cbor,0.2,dt,,24975,0,0,24185,1.0,1.0,1.0,1.0
oscore,eth,1024,d2,cbor,dns_cbor,0.2,rf,"n_estimators=250,max_depth=9",24975,0,0,24185,1.0,1.0,1.0,1.0
