protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
oscore,eth,1024,d1,cbor,dns_message,0.2,nb,,23154,1035,15911,9060,0.6552888527257933,0.5927044669141175,0.9572119558476994,0.7320959939292376
oscore,eth,1024,d1,cbor,dns_message,0.2,lr,max_iter=2800,22162,2127,4331,20540,0.868633034987795,0.8365228550937983,0.912429494833052,0.8728289551415856
oscore,eth,1024,d1,cbor,dns_message,0.2,knn,"algorithm=brute,n_jobs=-1",21803,2386,6692,18279,0.8153376729048006,0.765151781014213,0.9013601223696721,0.8276896211373472
oscore,eth,1024,d1,cbor,dns_message,0.2,dt,,20028,4161,3948,21023,0.8350488201790073,0.8353353353353353,0.8279796601761131,0.8316412332606664
oscore,eth,1024,d1,cbor,dns_message,0.2,rf,"n_estimators=250,max_depth=9",23119,1070,4652,20319,0.8836045565500407,0.8324871268589535,0.9557650171565588,0.8898768283294842
