protocol;link_layer;link_layer_mode;blocksize;network_setup;data_format;dns_format;randiv_pad;vector_type;classifier;classifier_args;job_id;start;stop;feature;accuracy_mean;accuracy_std;precision_mean;precision_std;recall_mean;recall_std;f1_mean;f1_std;balanced_accuracy_mean;balanced_accuracy_std;roc_auc_mean;roc_auc_std
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;0;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;1;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;2;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;3;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;4;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;5;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;6;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;7;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;8;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;9;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;10;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;11;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;12;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;13;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;14;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;15;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;16;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;17;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;18;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;19;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;20;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;21;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;22;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;23;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;24;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;25;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;26;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;27;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;28;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;29;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;30;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;31;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;32;0.000021269807508272898;0.0;;;;;0.0000187948809734495;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;33;0.000021269807508272898;0.0;;;;;0.0000187948809734495;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;34;0.000021269807508272898;0.0;;;;;0.0000187948809734495;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;35;0.000021269807508272898;0.0;;;;;0.0000187948809734495;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;36;0.000021269807508272898;0.0;;;;;0.0000187948809734495;0.0;;;;
oscore;eth;;1024;d2;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760481500;1760484920;37;0.000021269807508272898;0.0;;;;;0.0000187948809734495;0.0;;;;
