protocol;link_layer;link_layer_mode;blocksize;network_setup;data_format;dns_format;randiv_pad;vector_type;classifier;classifier_args;job_id;start;stop;feature;accuracy_mean;accuracy_std;precision_mean;precision_std;recall_mean;recall_std;f1_mean;f1_std;balanced_accuracy_mean;balanced_accuracy_std;roc_auc_mean;roc_auc_std
coaps;eth;;1024;d1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760475214;1760479477;0;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;d1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760475214;1760479477;1;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;d1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760475214;1760479477;2;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;d1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760475214;1760479477;3;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;d1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760475214;1760479477;4;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;d1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760475214;1760479477;5;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;d1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760475214;1760479477;6;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;d1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760475214;1760479477;7;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;d1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760475214;1760479477;8;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;d1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760475214;1760479477;9;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;d1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760475214;1760479477;10;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;d1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760475214;1760479477;11;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;d1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760475214;1760479477;12;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;d1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760475214;1760479477;13;0.0;0.0;;;;;0.0;0.0;;;;
coaps;eth;;1024;d1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760475214;1760479477;14;0.0;0.0;;;;;0.0;0.0;;;;
