protocol;link_layer;link_layer_mode;blocksize;network_setup;data_format;dns_format;randiv_pad;vector_type;classifier;classifier_args;repeats;job_id;start;stop;feature;accuracy_mean;accuracy_std;precision_mean;precision_std;recall_mean;recall_std;f1_mean;f1_std;balanced_accuracy_mean;balanced_accuracy_std;roc_auc_mean;roc_auc_std
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;0;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;1;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;2;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;3;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;4;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;5;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;6;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;7;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;8;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;9;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;10;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;11;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;12;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;13;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;14;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;15;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;16;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;17;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;18;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;19;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;20;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;21;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;22;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;23;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;24;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;25;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;26;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;27;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;28;0.0;0.0;;;;;0.0;0.0;;;;
https;eth;;1024;d1;json;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;2;1062550;1760662176;1760693506;29;0.0;0.0;;;;;0.0;0.0;;;;
