protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
coaps,eth,1024,p1,cbor,dns_message,0.2,nb,,23034,1117,12981,11991,0.7130061274759277,0.639566847147022,0.9537493271500145,0.7656816142007113
coaps,eth,1024,p1,cbor,dns_message,0.2,lr,max_iter=5000,22123,2028,4401,20571,0.8691244427254036,0.8340748001809681,0.9160283218086208,0.8731327084361125
coaps,eth,1024,p1,cbor,dns_message,0.2,knn,algorithm=brute,21032,3119,4598,20374,0.8429045457321418,0.8206008583690987,0.8708542089354478,0.8449810168538198
coaps,eth,1024,p1,cbor,dns_message,0.2,dt,,19880,4271,4088,20884,0.8298353113612768,0.8294392523364486,0.8231543207320607,0.82628483551196
