protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
oscore-base,eth,1024,p2,json,dns_message,0.2,nb,,23569,810,8641,16473,0.8090437031499403,0.731729276622167,0.9667746831289225,0.8329887433953596
oscore-base,eth,1024,p2,json,dns_message,0.2,lr,max_iter=2800,22989,1089,2960,22455,0.9181904511749136,0.8859300936452271,0.9547719910291552,0.9190637055989765
oscore-base,eth,1024,p2,json,dns_message,0.2,knn,"algorithm=brute,n_jobs=-1",21936,2443,4095,21019,0.8679005111833997,0.8426875648265529,0.8997908035604414,0.8703035112080937
oscore-base,eth,1024,p2,json,dns_message,0.2,dt,,21648,2731,2534,22580,0.893621320186693,0.8952113142006451,0.887977357561836,0.891579662692284
oscore-base,eth,1024,p2,json,dns_message,0.2,rf,"n_estimators=250,max_depth=9",23743,636,3123,21991,0.9240498656375649,0.8837564207548574,0.9739119734197466,0.9266465020977657
