protocol;link_layer;link_layer_mode;blocksize;network_setup;data_format;dns_format;randiv_pad;vector_type;classifier;classifier_args;job_id;start;stop;feature;accuracy_mean;accuracy_std;precision_mean;precision_std;recall_mean;recall_std;f1_mean;f1_std;balanced_accuracy_mean;balanced_accuracy_std;roc_auc_mean;roc_auc_std
oscore;eth;;1024;p1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760492369;1760496300;0;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;p1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760492369;1760496300;1;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;p1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760492369;1760496300;2;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;p1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760492369;1760496300;3;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;p1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760492369;1760496300;4;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;p1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760492369;1760496300;5;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;p1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760492369;1760496300;6;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;p1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760492369;1760496300;7;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;p1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760492369;1760496300;8;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;p1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760492369;1760496300;9;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;p1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760492369;1760496300;10;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;p1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760492369;1760496300;11;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;p1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760492369;1760496300;12;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;p1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760492369;1760496300;13;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;p1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760492369;1760496300;14;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;p1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760492369;1760496300;15;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;p1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760492369;1760496300;16;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;p1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760492369;1760496300;17;0.0;0.0;;;;;0.0;0.0;;;;
oscore;eth;;1024;p1;json;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1041056;1760492369;1760496300;18;0.0;0.0;;;;;0.0;0.0;;;;
