protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_data,false_data,false_dns,true_dns,accuracy,precision,recall,f1_score
coaps,eth,1024,d1,json,dns_cbor,0.2,nb,,10358,14928,2987,21066,0.636899815561726,0.5852642107017836,0.8758159065397247,0.7016503738737988
coaps,eth,1024,d1,json,dns_cbor,0.2,lr,max_iter=2600,19828,5458,3327,20726,0.8219461278096435,0.7915520928811488,0.8616804556604166,0.8251288890658279
coaps,eth,1024,d1,json,dns_cbor,0.2,knn,"algorithm=brute,n_jobs=-1",18942,6344,3989,20064,0.7905713532905004,0.7597697667373523,0.834157901301293,0.7952279978597333
coaps,eth,1024,d1,json,dns_cbor,0.2,dt,,20501,4785,5073,18980,0.8001986258335191,0.7986534820113612,0.7890907579096162,0.7938433225981848
coaps,eth,1024,d1,json,dns_cbor,0.2,rf,"n_estimators=250,max_depth=9",20049,5237,1754,22299,0.8583068161089604,0.8098126089482859,0.9270777034049806,0.8644866153637404
