protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
oscore,schc,1024,p2,cbor,dns_cbor,0.2,nb,,20045,7387,19040,33780,0.6706997956437223,0.5128565946015096,0.7307159521726451,0.6027030683885323
oscore,schc,1024,p2,cbor,dns_cbor,0.2,lr,max_iter=5000,20222,7210,5717,47103,0.8389199023077306,0.7795982882917615,0.7371682706328375,0.7577898109460194
oscore,schc,1024,p2,cbor,dns_cbor,0.2,knn,algorithm=brute,21321,6111,6771,46049,0.8394806359966107,0.7589705254164887,0.777230971128609,0.7679922195807218
oscore,schc,1024,p2,cbor,dns_cbor,0.2,dt,,19931,7501,7459,45361,0.8135872003189951,0.72767433369843,0.7265602216389618,0.727116850899274
oscore,schc,1024,p2,cbor,dns_cbor,0.2,rf,"n_estimators=250,max_depth=9",19224,8208,3869,48951,0.8495115386532422,0.8324600528298619,0.7007874015748031,0.7609698169223157
