protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
oscore-base,eth,64,d1,json,dns_cbor,0.2,lr,max_iter=5000,17249,25567,8653,124057,0.8050431275138726,0.665933132576635,0.4028634155455904,0.5020227596845077
oscore-base,eth,64,d1,json,dns_cbor,0.2,knn,algorithm=brute,16281,26535,18650,114060,0.7425737497578706,0.4660902922905156,0.38025504484304934,0.41882001877885966
oscore-base,eth,64,d1,json,dns_cbor,0.2,dt,,25823,16993,17811,114899,0.8017159850962251,0.5918091396617317,0.6031156576980568,0.5974089068825911
oscore-base,eth,64,d1,json,dns_cbor,0.2,rf,"n_estimators=250,max_depth=9",26982,15834,10897,121813,0.8477091712908629,0.7123208110034583,0.6301849775784754,0.6687403184831774
