protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
coaps,schc,64,p1,cbor,dns_cbor,0.2,nb,,26684,16020,38806,53468,0.5938152884173717,0.4074515193159261,0.6248594979393031,0.49326210325896075
coaps,schc,64,p1,cbor,dns_cbor,0.2,lr,max_iter=5000,22094,20610,7692,84582,0.7903213857073005,0.7417578728261599,0.5173754215061821,0.6095737343081804
coaps,schc,64,p1,cbor,dns_cbor,0.2,knn,algorithm=brute,23166,19538,12758,79516,0.760731378446858,0.6448613740118027,0.5424784563506931,0.5892557358701734
coaps,schc,64,p1,cbor,dns_cbor,0.2,dt,,24408,18296,19059,73215,0.7232511964912801,0.5615294361239561,0.5715623829149494,0.5665014912209444
coaps,schc,64,p1,cbor,dns_cbor,0.2,rf,"n_estimators=250,max_depth=9",22568,20136,8007,84267,0.7914993554505179,0.7381193785772691,0.5284750843012365,0.6159472700227896
