protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
coaps,schc,1024,p2,json,dns_message,0.2,nb,,16455,17296,15680,38480,0.6248933580553059,0.5120585031896686,0.4875411098930402,0.49949913486931974
coaps,schc,1024,p2,json,dns_message,0.2,lr,max_iter=5000,26413,7338,10854,43306,0.7930634391600596,0.7087503689591328,0.7825842197268229,0.743839589963108
coaps,schc,1024,p2,json,dns_message,0.2,knn,algorithm=brute,25302,8449,9282,44878,0.7983073790538158,0.7316099930603748,0.7496666765429173,0.7405282797980537
coaps,schc,1024,p2,json,dns_message,0.2,svm,C=0.01,27180,6571,11709,42451,0.7920624267725314,0.6989122888220319,0.8053094723119315,0.7483480176211453
coaps,schc,1024,p2,json,dns_message,0.2,dt,,23231,10520,10499,43661,0.7609059162107131,0.6887340646308924,0.68830553168795,0.6885197314799721
coaps,schc,1024,p2,json,dns_message,0.2,rf,"n_estimators=250,max_depth=9",30252,3499,13247,40913,0.8095118927096723,0.6954642635462884,0.8963289976593286,0.7832233009708738
