protocol;link_layer;link_layer_mode;blocksize;network_setup;data_format;dns_format;randiv_pad;vector_type;classifier;classifier_args;job_id;start;stop;feature;accuracy_mean;accuracy_std;precision_mean;precision_std;recall_mean;recall_std;f1_mean;f1_std;balanced_accuracy_mean;balanced_accuracy_std;roc_auc_mean;roc_auc_std
oscore-base;schc;min_rules;1024;p2;cbor;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760485154;1760485816;0;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;schc;min_rules;1024;p2;cbor;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760485154;1760485816;1;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;schc;min_rules;1024;p2;cbor;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760485154;1760485816;2;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;schc;min_rules;1024;p2;cbor;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760485154;1760485816;3;0.006911340575920133;7.4717195415185955e-6;;;;;0.010389725189492771;0.00003155353390993376;;;;
oscore-base;schc;min_rules;1024;p2;cbor;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760485154;1760485816;4;0.0026599321567865597;0.0000597737563323153;;;;;0.004462129163722628;0.00008240965841194159;;;;
oscore-base;schc;min_rules;1024;p2;cbor;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760485154;1760485816;5;0.0011730599680210285;0.00015690611037227908;;;;;0.0016436796551272392;0.00016535777632398219;;;;
oscore-base;schc;min_rules;1024;p2;cbor;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760485154;1760485816;6;0.0007247567955289136;0.00011207579312305649;;;;;0.001027548999960326;0.00012255615460082803;;;;
oscore-base;schc;min_rules;1024;p2;cbor;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760485154;1760485816;7;0.0010310972967318421;0.000029886878166129893;;;;;0.0019051237140736976;0.000038774340247016426;;;;
oscore-base;schc;min_rules;1024;p2;cbor;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760485154;1760485816;8;0.0029363857798233584;0.00020173642762144617;;;;;0.004542563568449787;0.0003070546166487609;;;;
oscore-base;schc;min_rules;1024;p2;cbor;dns_cbor;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760485154;1760485816;9;0.0012926074806856036;0.00006724547587377838;;;;;0.0016094963745030832;0.00006090274359088488;;;;
