protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
oscore,eth,1024,p2,json,dns_cbor,0.2,nb,,21557,2601,16521,10261,0.6246171967020023,0.566127422658753,0.8923338024670916,0.6927501767465776
oscore,eth,1024,p2,json,dns_cbor,0.2,lr,max_iter=5000,20911,3247,5217,21565,0.8338437377306636,0.8003291488058788,0.865593178243232,0.8316827745296902
oscore,eth,1024,p2,json,dns_cbor,0.2,knn,algorithm=brute,20824,3334,6283,20499,0.8112092658029054,0.7682148522521858,0.8619918867455916,0.8124061250365746
oscore,eth,1024,p2,json,dns_cbor,0.2,dt,,19011,5147,4910,21872,0.8025716529250099,0.7947410225325028,0.7869442834671745,0.7908234364275464
oscore,eth,1024,p2,json,dns_cbor,0.2,rf,"n_estimators=250,max_depth=9",22138,2020,5242,21540,0.8574401256380055,0.8085463842220599,0.9163838066065072,0.8590942605456168
