protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
oscore-base,eth,1024,d2,cbor,dns_message,0.2,nb,,23372,668,0,25120,0.9864117168429618,1.0,0.9722129783693844,0.9859107398970725
oscore-base,eth,1024,d2,cbor,dns_message,0.2,lr,max_iter=2800,24017,0,0,25143,1.0,1.0,1.0,1.0
oscore-base,eth,1024,d2,cbor,dns_message,0.2,knn,"algorithm=brute,n_jobs=-1",24040,0,0,25120,1.0,1.0,1.0,1.0
oscore-base,eth,1024,d2,cbor,dns_message,0.2,dt,,24040,0,0,25120,1.0,1.0,1.0,1.0
oscore-base,eth,1024,d2,cbor,dns_message,0.2,rf,"n_estimators=250,max_depth=9",24040,0,0,25120,1.0,1.0,1.0,1.0
