protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
coaps,schc,64,p1,json,dns_message,0.2,nb,,48997,14011,42613,62230,0.6626531864570363,0.5348433577120402,0.7776314118842051,0.6337813191219651
coaps,schc,64,p1,json,dns_message,0.2,lr,max_iter=5000,52393,10615,5609,99234,0.9033428457381845,0.9032964380538602,0.8315293296089385,0.8659284356664738
coaps,schc,64,p1,json,dns_message,0.2,knn,algorithm=brute,53204,9804,7206,97637,0.8986601211789027,0.8807151133918225,0.8444007110208227,0.8621756956035587
coaps,schc,64,p1,json,dns_message,0.2,dt,,52409,10599,11071,93772,0.870897403053899,0.8255986137366099,0.8317832656170645,0.8286794004174309
coaps,schc,64,p1,json,dns_message,0.2,rf,"n_estimators=250,max_depth=9",53455,9553,5610,99233,0.9096639281267315,0.9050198933378482,0.8483843321482987,0.8757874386637504
