protocol;link_layer;link_layer_mode;blocksize;network_setup;data_format;dns_format;randiv_pad;vector_type;classifier;classifier_args;job_id;start;stop;feature;accuracy_mean;accuracy_std;precision_mean;precision_std;recall_mean;recall_std;f1_mean;f1_std;balanced_accuracy_mean;balanced_accuracy_std;roc_auc_mean;roc_auc_std
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;0;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;1;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;2;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;3;0.000018672857756418804;0.00003112142959399433;;;;;0.00003091628365164967;0.00003676182094808356;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;4;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;5;0.00004979428735046865;0.000024897143675206568;;;;;0.0000637677271433934;0.000031232059918229194;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;6;0.00004045785847223149;0.00001556071479696941;;;;;0.000057431935254370625;0.00001968370151866905;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;7;0.0;0.0;;;;;0.0;0.0;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;8;0.00008091571694446298;0.00006846714510677643;;;;;0.000257108332821554;0.00008172063578970601;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;9;0.000024897143675206568;0.00004357000143156986;;;;;0.00004947606542787808;0.00005172993953211913;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;10;0.00009958857470077076;0.00003112142959399433;;;;;0.00012101433360944824;0.00003284480049048355;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;11;0.00006535500214743806;0.00002800928663460045;;;;;0.00008084405539471318;0.0000372533111573925;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;12;0.00001244857183763104;0.000018672857756418804;;;;;0.000014965316651904814;0.000027007443369142514;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;13;0.000046682144391019254;9.336428878181646e-6;;;;;0.00005774593348661927;8.942432648817444e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;14;0.00006535500214743806;0.000021785000715812686;;;;;0.00008475368390220561;0.000023906277715035618;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;15;-0.000012448571837520017;0.000018672857756418804;;;;;-0.000014964681395668311;0.00002700739582511824;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;16;0.00001556071479702492;0.00002800928663460045;;;;;0.000018379893152398186;0.0000346477267650358;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;17;6.224285918843275e-6;0.00003112142959399433;;;;;0.000010740464712555298;0.00004327613193771951;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;18;0.000021785000715868197;3.112142959393882e-6;;;;;0.00002260514496366106;4.718294928651723e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;19;0.000015560714797080433;9.336428878181646e-6;;;;;0.00001968306945127063;5.03438395588196e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;20;3.1121429594493932e-6;3.1121429594493932e-6;;;;;3.415600682954434e-6;6.0212274682891476e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;21;6.224285918843275e-6;6.224285918843275e-6;;;;;5.528067773652445e-6;5.528067773652445e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;22;0.000021785000715868197;3.112142959393882e-6;;;;;0.000030423306120297422;2.112361104866789e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;23;0.00001244857183768655;6.224285918787764e-6;;;;;0.000018873706722266625;4.225021226877956e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;24;0.00003734571551283761;0.0;;;;;0.000044893912187704554;1.3031679503838767e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;25;-0.00001556071479696941;3.112142959393882e-6;;;;;-0.00001968346866554338;3.4156350529057633e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;26;6.2242859188987865e-6;0.0;;;;;9.436828151243581e-6;0.0;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;27;-0.00003112142959393882;0.000018672857756363292;;;;;-0.000014616079578422259;0.000016588154748364836;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;28;0.000046682144391019254;0.00001556071479696941;;;;;0.00006165569684418726;0.000017076521242886944;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;29;-0.000012448571837575528;6.224285918787764e-6;;;;;-0.000013662489815768897;4.2258151799479116e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;30;0.000046682144391074765;0.00002800928663460045;;;;;0.00005774520319484777;0.00003204040910870232;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;31;-0.000012448571837520017;0.000037345715512782096;;;;;-9.755152984347593e-6;0.00004489706106552971;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;32;-0.000052906430309751507;0.000034233572553388214;;;;;-0.000046348334310108985;0.000025854587567819554;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;33;0.00030810215298054944;0.00015249500501052227;;;;;0.00033927314804288455;0.00016592285376598737;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;34;0.0002987657241023678;0.000186728577563966;;;;;0.00032511554332659287;0.0002152094403177207;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;35;0.000021785000715868197;9.336428878181646e-6;;;;;0.00003693896159612242;0.000010246714390371725;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;36;-0.000024897143675151057;0.000012448571837575528;;;;;-0.00002993084472996399;0.00001105764897008088;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;37;-0.00004045785847217598;0.00004045785847217598;;;;;-0.0000418002642181281;0.00004961765325389722;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;38;0.00001244857183763104;0.00003112142959399433;;;;;0.00001626751340777499;0.000039366617126224135;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;39;9.336428878292669e-6;3.112142959393882e-6;;;;;0.000012852328309276295;8.096138798263652e-7;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;40;0.00001556071479702492;0.00001556071479702492;;;;;0.000010562664003843647;0.000018379290044945318;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;41;-0.00001556071479696941;9.336428878181646e-6;;;;;-0.000022288896971200955;0.000010246770253963255;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;42;-0.000052906430309695995;3.112142959393882e-6;;;;;-0.00005676560176309797;7.3234564526569734e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;43;9.336428878237157e-6;9.336428878237157e-6;;;;;0.000012852397043072727;0.000012852397043072727;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;44;0.00005290643030980702;0.00001556071479696941;;;;;0.00006718330662852656;0.00002098622649043813;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;45;0.00001556071479702492;0.000021785000715812686;;;;;0.000022288635193989936;0.000023908444944098495;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;46;-0.000018672857756363292;6.224285918787764e-6;;;;;-0.000017888370904939332;1.6205372923017158e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;47;-6.224285918732253e-6;0.000018672857756418804;;;;;3.5913572740131627e-6;0.000020494659340286603;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;48;-9.336428878181646e-6;3.112142959393882e-6;;;;;-3.732673523271224e-6;2.1128637731626654e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;49;-3.112142959393882e-6;3.112142959393882e-6;;;;;-4.718337317910493e-6;4.718337317910493e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;50;0.000021785000715868197;3.112142959393882e-6;;;;;0.000022605274706599676;7.324236457051381e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;51;-0.00013071000429470958;0.00010581286061955852;;;;;-0.0000679464785199313;0.00011881870742969092;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;52;0.00002489714367526208;0.00006846714510677643;;;;;0.00012119936137444665;0.00009604531020035445;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;53;0.0007469143102558085;0.000018672857756418804;;;;;0.0008856766630458424;6.057810035042799e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;54;0.0006286528777986744;0.0000560185732692009;;;;;0.0007848633955376272;0.00006271721862927127;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;55;0.0007438021672964146;0.000034233572553388214;;;;;0.0009110737750252507;0.00002834775573273829;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;56;0.0006566621644332193;0.000046682144391019254;;;;;0.0008194948428785764;0.000051170845403625265;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;57;0.0007842600257686461;0.00003112142959399433;;;;;0.0010209375602700521;0.00002231309624350919;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;58;0.0003547842973715132;0.000018672857756418804;;;;;0.0004753926731738134;0.000010028769275527427;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;59;0.0001120371465384018;6.224285918787764e-6;;;;;0.00012685250659788538;8.132924518344797e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;60;-0.000024897143675151057;6.224285918787764e-6;;;;;-0.00002341715843129366;8.134379956892257e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;61;-0.00002800928663454494;0.000046682144391019254;;;;;-0.00003465224883841822;0.000049933287087966516;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;62;-0.00001556071479696941;9.336428878181646e-6;;;;;-0.000014472513836516487;0.000012852704086407929;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;63;9.336428878237157e-6;0.00001556071479702492;;;;;6.3374385340653205e-6;0.000015774113169886306;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;64;9.336428878237157e-6;0.000021785000715812686;;;;;0.000015457322981138333;0.000021302860277572222;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;65;-3.112142959338371e-6;0.000021785000715812686;;;;;-6.02208983668806e-6;0.000021303128086236356;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;66;6.2242859188987865e-6;0.0;;;;;8.13392740395269e-6;1.3029007472908916e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;67;0.000021785000715868197;0.00001556071479696941;;;;;0.000033028981072436014;0.000013168099065652417;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;68;-0.00001556071479696941;3.112142959393882e-6;;;;;-0.00002228878584409344;3.4155900842103293e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;69;0.00002800928663465596;3.112142959393882e-6;;;;;0.000022920978337892528;6.020975710896437e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;70;-0.000012448571837575528;6.224285918787764e-6;;;;;-0.000016267889177135064;6.831214541314079e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;71;-6.224285918732253e-6;0.00001244857183763104;;;;;-5.528459295522925e-6;0.000014965287446766506;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;72;-0.000012448571837520017;0.000018672857756418804;;;;;-0.000012359631449410102;0.000024402345878860032;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;73;9.336428878292669e-6;3.112142959393882e-6;;;;;0.000010246481849274236;8.096536980306546e-7;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;74;0.000015560714797080433;3.112142959393882e-6;;;;;0.00001838033506912362;4.718392880020961e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;75;5.551115123125783e-17;6.224285918843275e-6;;;;;2.6056559974119153e-6;6.831172153831666e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;76;9.336428878292669e-6;3.112142959393882e-6;;;;;0.00001415531898651956;4.718490835275979e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;77;-9.336428878181646e-6;3.112142959393882e-6;;;;;-0.000014154980164937658;2.1128534476999583e-6;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;78;0.00001244857183763104;0.000018672857756418804;;;;;0.000013661754311444785;0.00002309842894726577;;;;
oscore-base;schc;;64;d1;cbor;dns_message;0;binvec;rf;n_estimators=250,max_depth=9,random_state=1633250459;1950392;1760483971;1760485229;79;3.1121429594493932e-6;0.00001556071479702492;;;;;9.930162866322867e-6;0.00002098701787456303;;;;
