protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
coaps,schc,64,d2,cbor,dns_message,0.2,nb,,56115,6276,4853,87383,0.9280267999767182,0.9204008660280804,0.8994085685435399,0.9097836396209438
coaps,schc,64,d2,cbor,dns_message,0.2,lr,max_iter=5000,62194,197,14,92222,0.9986354258958655,0.9997749485596708,0.9968424933083297,0.9983065674684387
coaps,schc,64,d2,cbor,dns_message,0.2,knn,algorithm=brute,62192,199,47,92189,0.9984090747411513,0.9992448464788959,0.9968104374028305,0.9980261574259809
coaps,schc,64,d2,cbor,dns_message,0.2,dt,,62307,84,88,92148,0.9988876457539757,0.9985896305793733,0.998653651969034,0.9986216402481047
coaps,schc,64,d2,cbor,dns_message,0.2,rf,"n_estimators=250,max_depth=9",62286,105,0,92236,0.9993209465358572,1.0,0.9983170649612925,0.9991578238167425
