protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
coaps,schc,64,d1,cbor,dns_cbor,0.2,nb,,31176,11103,40428,51738,0.6167131540778757,0.43539467068878834,0.7373873554246789,0.5475092858459999
coaps,schc,64,d1,cbor,dns_cbor,0.2,lr,max_iter=5000,21458,20821,7978,84188,0.7857934471345159,0.7289713276260361,0.5075332907590057,0.5984243184828837
coaps,schc,64,d1,cbor,dns_cbor,0.2,knn,algorithm=brute,22937,19342,13369,78797,0.7566960467105508,0.6317688536330083,0.5425151966697415,0.5837500795317172
coaps,schc,64,d1,cbor,dns_cbor,0.2,dt,,23883,18396,19603,72563,0.7173639778348023,0.549211240399209,0.564890371106223,0.55694047688451
coaps,schc,64,d1,cbor,dns_cbor,0.2,rf,"n_estimators=250,max_depth=9",21175,21104,7788,84378,0.7851017144557254,0.7311052031902773,0.5008396603514748,0.5944527104797732
