protocol,link_layer,blocksize,network_setup,data_format,dns_format,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
coaps,schc,64,p1,json,dns_cbor,0.2,nb,,37245,5096,76646,28515,0.44582446339710646,0.3270232063991009,0.8796438440282468,0.4767909263147114
coaps,schc,64,p1,json,dns_cbor,0.2,lr,max_iter=5000,21731,20610,8331,96830,0.8037924909492753,0.7228727296919699,0.5132377600906922,0.6002789939643385
coaps,schc,64,p1,json,dns_cbor,0.2,knn,algorithm=brute,22084,20257,11992,93169,0.7813656763976081,0.6480807606526587,0.5215748329042772,0.5779865736681629
coaps,schc,64,p1,json,dns_cbor,0.2,dt,,23300,19041,20325,84836,0.7331154831798891,0.5340974212034384,0.5502940412366264,0.5420747737477607
coaps,schc,64,p1,json,dns_cbor,0.2,rf,"n_estimators=250,max_depth=9",21655,20686,7601,97560,0.8082263291345202,0.7401900464861909,0.5114428095699204,0.604913613698898
